"pair"	"clusters"	"pvalue"	"mean"
"MDK_ALK"	"CMC-like13|CMC-like13"	1	-5.79585928321977
"PTN_ALK"	"CMC-like13|CMC-like13"	1	-4.68038206579984
"WNT3A_FZD8"	"CMC-like13|CMC-like13"	1	0
"WNT4_FZD8"	"CMC-like13|CMC-like13"	1	0
"WNT3A_FZD1"	"CMC-like13|CMC-like13"	1	0
"WNT5A_FZD1"	"CMC-like13|CMC-like13"	1	-7.15842936260448
"WNT4_FZD1"	"CMC-like13|CMC-like13"	1	0
"WNT2_FZD1"	"CMC-like13|CMC-like13"	1	0
"WNT3_FZD1"	"CMC-like13|CMC-like13"	1	-7.15842936260448
"WNT7B_FZD1"	"CMC-like13|CMC-like13"	1	0
"WNT3A_FZD2"	"CMC-like13|CMC-like13"	1	0
"WNT5A_FZD2"	"CMC-like13|CMC-like13"	1	0
"WNT2_FZD2"	"CMC-like13|CMC-like13"	1	0
"BMP7_SLAMF1"	"CMC-like13|CMC-like13"	1	0
"WNT5A_FZD5"	"CMC-like13|CMC-like13"	1	-6.38082178394093
"WNT7A_FZD5"	"CMC-like13|CMC-like13"	1	0
"WNT5A_EPHA7"	"CMC-like13|CMC-like13"	1	-4.608232280044
"EFNA2_EPHA7"	"CMC-like13|CMC-like13"	1	-4.64385618977472
"EFNA1_EPHA7"	"CMC-like13|CMC-like13"	1	-4.265344566521
"EFNA3_EPHA7"	"CMC-like13|CMC-like13"	1	0
"EFNA4_EPHA7"	"CMC-like13|CMC-like13"	1	0
"EFNA5_EPHA7"	"CMC-like13|CMC-like13"	1	-0.529072742524873
"WNT5A_ANTXR1"	"CMC-like13|CMC-like13"	1	-2.98850436116217
"GDF11_ANTXR1"	"CMC-like13|CMC-like13"	1	-2.75633091903314
"WNT5A_ROR2"	"CMC-like13|CMC-like13"	1	-5.44222232860507
"WNT5A_FZD3"	"CMC-like13|CMC-like13"	1	-5.265344566521
"WNT2_FZD3"	"CMC-like13|CMC-like13"	1	0
"WNT5A_ROR1"	"CMC-like13|CMC-like13"	1	-0.67116353577046
"TNFRSF10A_TNFSF10"	"CMC-like13|CMC-like13"	1	-6.50635266602479
"TNFRSF11B_TNFSF10"	"CMC-like13|CMC-like13"	1	-6.265344566521
"TNFRSF10B_TNFSF10"	"CMC-like13|CMC-like13"	1	-5.05889368905357
"TNFRSF10C_TNFSF10"	"CMC-like13|CMC-like13"	1	0
"TFF1_FCRL4"	"CMC-like13|CMC-like13"	1	0
"FGFR1_FGF5"	"CMC-like13|CMC-like13"	1	-2.98850436116217
"FGFR1_NCAM1"	"CMC-like13|CMC-like13"	1e-05	-0.179514657013621
"FGFR1_FGF7"	"CMC-like13|CMC-like13"	1e-05	-2.44222232860507
"FGFR1_FGF9"	"CMC-like13|CMC-like13"	1	-2.84684321193858
"FGFR2_FGF9"	"CMC-like13|CMC-like13"	1	-5.57346686188333
"FGFR4_FGF9"	"CMC-like13|CMC-like13"	1	0
"FGFR3_FGF9"	"CMC-like13|CMC-like13"	1	-5.96578428466209
"FGFR1_FGF23"	"CMC-like13|CMC-like13"	1	-3
"FGFR2_FGF23"	"CMC-like13|CMC-like13"	1	-7.15842936260448
"FGFR3_FGF23"	"CMC-like13|CMC-like13"	1	-8.96578428466209
"FGFR1_KL"	"CMC-like13|CMC-like13"	1	-3
"FGFR2_EPHA4"	"CMC-like13|CMC-like13"	1	-3.81603716515741
"EFNA2_EPHA4"	"CMC-like13|CMC-like13"	1	-3.87832144341175
"EFNA1_EPHA4"	"CMC-like13|CMC-like13"	1	-3.64385618977472
"EFNA3_EPHA4"	"CMC-like13|CMC-like13"	1	0
"EFNA4_EPHA4"	"CMC-like13|CMC-like13"	1	0
"EFNA5_EPHA4"	"CMC-like13|CMC-like13"	1	-0.471928835421265
"EFNB2_EPHA4"	"CMC-like13|CMC-like13"	1	-3.77595972578207
"FGFR4_EPHA4"	"CMC-like13|CMC-like13"	1	0
"FGFR3_EPHA4"	"CMC-like13|CMC-like13"	1	-3.89969509420431
"FGFR2_CD83"	"CMC-like13|CMC-like13"	1	0
"FGFR2_NECTIN1"	"CMC-like13|CMC-like13"	1	-5.10780328953452
"FGFR3_NECTIN1"	"CMC-like13|CMC-like13"	1	-5.32192809488736
"CD96_NECTIN1"	"CMC-like13|CMC-like13"	1	-5.21089678249862
"FGFR2_PTPRR"	"CMC-like13|CMC-like13"	1	0
"FGFR4_PTPRR"	"CMC-like13|CMC-like13"	1	0
"FGFR2_XPR1"	"CMC-like13|CMC-like13"	1	-0.77595972578207
"WNT4_SMO"	"CMC-like13|CMC-like13"	1	0
"BMP2_SMO"	"CMC-like13|CMC-like13"	1	-4.53951952995999
"WNT2_FZD4"	"CMC-like13|CMC-like13"	1	0
"WNT7B_FZD4"	"CMC-like13|CMC-like13"	1	0
"WNT2B_FZD4"	"CMC-like13|CMC-like13"	1	-3.17136841831198
"WNT7B_FZD10"	"CMC-like13|CMC-like13"	1	0
"DLL1_NOTCH2"	"CMC-like13|CMC-like13"	1	-4.05889368905357
"JAG1_NOTCH2"	"CMC-like13|CMC-like13"	1	-2.29335894269059
"DLK1_NOTCH2"	"CMC-like13|CMC-like13"	1	-4.41119543298445
"DLL1_NOTCH4"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"JAG1_NOTCH4"	"CMC-like13|CMC-like13"	1	-2.608232280044
"DLK1_NOTCH4"	"CMC-like13|CMC-like13"	1	-7.15842936260448
"DLL1_NOTCH3"	"CMC-like13|CMC-like13"	1	-1.85725982788392
"JAG1_NOTCH3"	"CMC-like13|CMC-like13"	0.057	-1.25153876699596
"DLK1_NOTCH3"	"CMC-like13|CMC-like13"	1	-1.92686529536978
"SCGB3A1_NOTCH3"	"CMC-like13|CMC-like13"	1	0
"DLL4_NOTCH3"	"CMC-like13|CMC-like13"	1	-1.9105018491609
"DLL3_NOTCH3"	"CMC-like13|CMC-like13"	1	0
"PLXNB2_PTN"	"CMC-like13|CMC-like13"	1	-4.87832144341175
"PLXNB2_SEMA4D"	"CMC-like13|CMC-like13"	1	-5.265344566521
"PLXNB1_SEMA4D"	"CMC-like13|CMC-like13"	1	-4.68038206579984
"CD72_SEMA4D"	"CMC-like13|CMC-like13"	1	-5.265344566521
"PLXNB2_SEMA4G"	"CMC-like13|CMC-like13"	1	-5.05889368905357
"VEGFD_KDR"	"CMC-like13|CMC-like13"	1	-4.64385618977472
"VEGFA_KDR"	"CMC-like13|CMC-like13"	1	-3.59074485331516
"LTA_LTBR"	"CMC-like13|CMC-like13"	1	0
"TNFSF14_LTBR"	"CMC-like13|CMC-like13"	1	0
"LTA_TNFRSF14"	"CMC-like13|CMC-like13"	1	0
"TNFSF13_TNFRSF14"	"CMC-like13|CMC-like13"	1	0
"TNFSF14_TNFRSF14"	"CMC-like13|CMC-like13"	1	0
"CD160_TNFRSF14"	"CMC-like13|CMC-like13"	1	-6.265344566521
"MIF_TNFRSF14"	"CMC-like13|CMC-like13"	1	-6.15842936260448
"BTLA_TNFRSF14"	"CMC-like13|CMC-like13"	1	-6.50635266602479
"TNFSF13_TNFRSF17"	"CMC-like13|CMC-like13"	1	0
"CD70_TNFRSF17"	"CMC-like13|CMC-like13"	1	0
"TNFSF10_TNFRSF10D"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"MIF_TNFRSF10D"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"WNT7A_LDLR"	"CMC-like13|CMC-like13"	1	0
"EFNA2_EPHA1"	"CMC-like13|CMC-like13"	1	-7.64385618977472
"EFNA1_EPHA1"	"CMC-like13|CMC-like13"	1	-5.96578428466209
"EFNA2_EPHA2"	"CMC-like13|CMC-like13"	1	-4.83650126771712
"EFNA1_EPHA2"	"CMC-like13|CMC-like13"	1	-4.41119543298445
"EFNA2_EPHA3"	"CMC-like13|CMC-like13"	1	-2.23107466443625
"EFNA1_EPHA3"	"CMC-like13|CMC-like13"	1	-2.15200309344505
"EFNA2_EPHA8"	"CMC-like13|CMC-like13"	1	0
"EFNA1_EPHA8"	"CMC-like13|CMC-like13"	1	0
"EFNA2_EPHA5"	"CMC-like13|CMC-like13"	1	-6.05889368905357
"EFNA1_EPHA5"	"CMC-like13|CMC-like13"	1	-5.21089678249862
"EFNA3_EPHA5"	"CMC-like13|CMC-like13"	1	0
"EFNA4_EPHA5"	"CMC-like13|CMC-like13"	1	0
"EFNA5_EPHA5"	"CMC-like13|CMC-like13"	1	-0.579921884020626
"TNFRSF11B_TNFSF11"	"CMC-like13|CMC-like13"	1	0
"CORT_SSTR1"	"CMC-like13|CMC-like13"	1	0
"POMC_MC2R"	"CMC-like13|CMC-like13"	1	0
"POMC_MC1R"	"CMC-like13|CMC-like13"	1	-6.265344566521
"LEFTY2_TDGF1"	"CMC-like13|CMC-like13"	1	0
"LEFTY1_TDGF1"	"CMC-like13|CMC-like13"	1	0
"SCGB3A1_MARCO"	"CMC-like13|CMC-like13"	1	0
"CXCR6_CXCL16"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL3"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL4"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL2"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL5"	"CMC-like13|CMC-like13"	1	0
"GPR75_CCL5"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL3L1"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL8"	"CMC-like13|CMC-like13"	1	0
"CCR2_CCL8"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL8"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL8"	"CMC-like13|CMC-like13"	1	0
"CCR5_CCL8"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL7"	"CMC-like13|CMC-like13"	1	0
"CCR2_CCL7"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL7"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL7"	"CMC-like13|CMC-like13"	1	0
"CCR5_CCL7"	"CMC-like13|CMC-like13"	1	0
"CCR10_CCL7"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL14"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL14"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL14"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL13"	"CMC-like13|CMC-like13"	1	0
"CCR2_CCL13"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL13"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL13"	"CMC-like13|CMC-like13"	1	0
"ACKR2_CCL28"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL28"	"CMC-like13|CMC-like13"	1	0
"CCR10_CCL28"	"CMC-like13|CMC-like13"	1	-6.15842936260448
"ACKR2_CCL27"	"CMC-like13|CMC-like13"	1	0
"CCR10_CCL27"	"CMC-like13|CMC-like13"	1	0
"CCR2_CCL26"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL26"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL26"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL23"	"CMC-like13|CMC-like13"	1	0
"IDE_CCL23"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL18"	"CMC-like13|CMC-like13"	1	0
"CCR8_CCL18"	"CMC-like13|CMC-like13"	1	0
"CCR1_CCL15"	"CMC-like13|CMC-like13"	1	0
"CCR3_CCL15"	"CMC-like13|CMC-like13"	1	0
"PODXL_SELL"	"CMC-like13|CMC-like13"	1	-5.10780328953452
"CXCL12_CXCR4"	"CMC-like13|CMC-like13"	1	-4.01158797427521
"AVP_OXTR"	"CMC-like13|CMC-like13"	1	0
"OXT_OXTR"	"CMC-like13|CMC-like13"	1	0
"AVP_AVPR2"	"CMC-like13|CMC-like13"	1	0
"GHRH_GHRHR"	"CMC-like13|CMC-like13"	1	0
"NPPA_NPR1"	"CMC-like13|CMC-like13"	1	-1.89432192210546
"NRG2_ERBB3"	"CMC-like13|CMC-like13"	1	-3.38082178394093
"NRG2_ERBB4"	"CMC-like13|CMC-like13"	1e-05	-0.106249498279434
"EREG_ERBB4"	"CMC-like13|CMC-like13"	1	-0.254977850962736
"BTC_ERBB4"	"CMC-like13|CMC-like13"	1	0
"NRG3_ERBB4"	"CMC-like13|CMC-like13"	1	-0.220950447162541
"NRG1_ERBB4"	"CMC-like13|CMC-like13"	1	-0.231074664436249
"EREG_EGFR"	"CMC-like13|CMC-like13"	1	-2.70839644196944
"NRG1_LSR"	"CMC-like13|CMC-like13"	1	-5.57346686188333
"NRG1_NETO2"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"NRG1_MS4A4A"	"CMC-like13|CMC-like13"	1	-5.79585928321977
"NRG1_LGR4"	"CMC-like13|CMC-like13"	1	-3.08314123530025
"RSPO4_LGR4"	"CMC-like13|CMC-like13"	1	-3.25153876699596
"RSPO1_LGR4"	"CMC-like13|CMC-like13"	1	0
"RSPO2_LGR4"	"CMC-like13|CMC-like13"	1	-3.15842936260448
"RSPO4_LGR6"	"CMC-like13|CMC-like13"	1	-5.15842936260448
"RSPO1_LGR6"	"CMC-like13|CMC-like13"	1	0
"RSPO2_LGR6"	"CMC-like13|CMC-like13"	1	-4.83650126771712
"RSPO3_LGR6"	"CMC-like13|CMC-like13"	1	0
"TNFSF11_TNFRSF11A"	"CMC-like13|CMC-like13"	1	0
"NCR3_BAG6"	"CMC-like13|CMC-like13"	1	-4.75633091903314
"NCR3_NCR3LG1"	"CMC-like13|CMC-like13"	1	-7.38082178394093
"PLD2_ARF1"	"CMC-like13|CMC-like13"	1	-3.62593428177746
"SEMA3E_PLXND1"	"CMC-like13|CMC-like13"	1	-3.29335894269059
"SEMA4A_PLXND1"	"CMC-like13|CMC-like13"	1	-3.32192809488736
"ANGPT2_TEK"	"CMC-like13|CMC-like13"	1	-2.23107466443625
"EPHB6_EFNB2"	"CMC-like13|CMC-like13"	1	-6.15842936260448
"EPHB2_EFNB2"	"CMC-like13|CMC-like13"	1	-6.265344566521
"EPHB6_EFNB1"	"CMC-like13|CMC-like13"	1	-6.38082178394093
"EPHB2_EFNB1"	"CMC-like13|CMC-like13"	1	-6.50635266602479
"EPHB3_EFNB1"	"CMC-like13|CMC-like13"	1	0
"EPHB4_EFNB1"	"CMC-like13|CMC-like13"	1	-6.79585928321977
"EPHB1_EFNB1"	"CMC-like13|CMC-like13"	1	-3.30757280191029
"EPHA4_EFNB1"	"CMC-like13|CMC-like13"	1	-3.83650126771712
"EPHB6_EFNB3"	"CMC-like13|CMC-like13"	1	-6.96578428466209
"EPHB2_EFNB3"	"CMC-like13|CMC-like13"	1	-7.15842936260448
"EPHB3_EFNB3"	"CMC-like13|CMC-like13"	1	0
"EPHB4_EFNB3"	"CMC-like13|CMC-like13"	1	-7.38082178394093
"EPHB1_EFNB3"	"CMC-like13|CMC-like13"	1	-3.36587144247496
"EPHA4_EFNB3"	"CMC-like13|CMC-like13"	1	-3.89969509420431
"EFNB2_EPHB4"	"CMC-like13|CMC-like13"	1	-6.38082178394093
"EPHB2_EFNA5"	"CMC-like13|CMC-like13"	1	-0.595096877854869
"EPHA1_EFNA5"	"CMC-like13|CMC-like13"	1	-0.603840510926846
"EPHA2_EFNA5"	"CMC-like13|CMC-like13"	1	-0.537424111957796
"EPHA3_EFNA5"	"CMC-like13|CMC-like13"	1e-05	-0.205896101440252
"EPHA8_EFNA5"	"CMC-like13|CMC-like13"	1	0
"EFNB2_EPHB3"	"CMC-like13|CMC-like13"	1	0
"EFNB2_EPHB1"	"CMC-like13|CMC-like13"	1	-3.27928375747887
"EPHA1_EFNA3"	"CMC-like13|CMC-like13"	1	0
"EPHA2_EFNA3"	"CMC-like13|CMC-like13"	1	0
"EPHA3_EFNA3"	"CMC-like13|CMC-like13"	1	0
"EPHA8_EFNA3"	"CMC-like13|CMC-like13"	1	0
"EPHA1_EFNA4"	"CMC-like13|CMC-like13"	1	0
"EPHA2_EFNA4"	"CMC-like13|CMC-like13"	1	0
"EPHA3_EFNA4"	"CMC-like13|CMC-like13"	1	0
"EPHA8_EFNA4"	"CMC-like13|CMC-like13"	1	0
"VGF_NTRK1"	"CMC-like13|CMC-like13"	1	0
"NGF_NTRK1"	"CMC-like13|CMC-like13"	1	-1.13923579737117
"NGF_NGFR"	"CMC-like13|CMC-like13"	1	-1.12343394124828
"TTR_NGFR"	"CMC-like13|CMC-like13"	1	0
"TTR_DDR1"	"CMC-like13|CMC-like13"	1	0
"TTR_AGER"	"CMC-like13|CMC-like13"	1	0
"GPR37_PSAP"	"CMC-like13|CMC-like13"	1	0
"GPR37L1_PSAP"	"CMC-like13|CMC-like13"	1	-3.47393118833241
"GRIN2D_IL16"	"CMC-like13|CMC-like13"	1	-5.265344566521
"GRIN2A_IL16"	"CMC-like13|CMC-like13"	1	-4.32192809488736
"GRIN2B_IL16"	"CMC-like13|CMC-like13"	1	-4.96578428466209
"CSF1_SIRPA"	"CMC-like13|CMC-like13"	1	-4.96578428466209
"CSF1_CELSR3"	"CMC-like13|CMC-like13"	1	-5.21089678249862
"FGFR4_SCGB3A1"	"CMC-like13|CMC-like13"	1	0
"CEACAM1_CD209"	"CMC-like13|CMC-like13"	1	0
"ICAM3_CD209"	"CMC-like13|CMC-like13"	1	0
"CEACAM1_CEACAM6"	"CMC-like13|CMC-like13"	1	0
"CEACAM5_CEACAM6"	"CMC-like13|CMC-like13"	1	0
"CEACAM8_CEACAM6"	"CMC-like13|CMC-like13"	1	0
"CEACAM6_CEACAM6"	"CMC-like13|CMC-like13"	1	0
"CEACAM1_CEACAM8"	"CMC-like13|CMC-like13"	1	-6.05889368905357
"TBXA2R_GHRL"	"CMC-like13|CMC-like13"	1	-5.32192809488736
"PTGER3_GHRL"	"CMC-like13|CMC-like13"	1	-4.53951952995999
"PTGIR_GHRL"	"CMC-like13|CMC-like13"	1	-4.35107444054688
"GHRHR_GHRL"	"CMC-like13|CMC-like13"	1	0
"ACE2_GHRL"	"CMC-like13|CMC-like13"	1	-3.21089678249862
"TNFSF12_TNFRSF25"	"CMC-like13|CMC-like13"	1	-6.96578428466209
"TNFSF15_TNFRSF25"	"CMC-like13|CMC-like13"	1	-6.96578428466209
"TNFSF12_TNFRSF12A"	"CMC-like13|CMC-like13"	1	-4.0350469470992
"GNRH2_GNRHR"	"CMC-like13|CMC-like13"	1	-6.79585928321977
"GNRH1_GNRHR"	"CMC-like13|CMC-like13"	1	-6.50635266602479
"CD70_GPRC5B"	"CMC-like13|CMC-like13"	1	-5.44222232860507
"HCRT_HCRTR1"	"CMC-like13|CMC-like13"	1	0
"HCRT_HCRTR2"	"CMC-like13|CMC-like13"	1	0
"VEGFA_FLT1"	"CMC-like13|CMC-like13"	1	-1.41503749927884
"VEGFA_EPHB2"	"CMC-like13|CMC-like13"	1	-3.50635266602479
"VEGFA_GRIN2B"	"CMC-like13|CMC-like13"	1	-3.39592867633114
"FZD6_WNT5A"	"CMC-like13|CMC-like13"	1	-4.53951952995999
"PLXNC1_SEMA7A"	"CMC-like13|CMC-like13"	1	-4.87832144341175
"FZD7_WNT3"	"CMC-like13|CMC-like13"	1	-6.50635266602479
"LRP5_FAM3B"	"CMC-like13|CMC-like13"	1	0
"LGR5_RSPO4"	"CMC-like13|CMC-like13"	1	-7.96578428466209
"LGR5_RSPO1"	"CMC-like13|CMC-like13"	1	0
"LGR5_RSPO2"	"CMC-like13|CMC-like13"	1	-6.50635266602479
"LGR5_RSPO3"	"CMC-like13|CMC-like13"	1	0
"LGR4_RSPO3"	"CMC-like13|CMC-like13"	1	0
"LRP6_CKLF"	"CMC-like13|CMC-like13"	1	0
"NTF3_NTRK3"	"CMC-like13|CMC-like13"	1	-2.77595972578207
"GRN_CLEC4M"	"CMC-like13|CMC-like13"	1	0
"ICAM3_CLEC4M"	"CMC-like13|CMC-like13"	1	0
"COPA_P2RY6"	"CMC-like13|CMC-like13"	1	-2.53115605702536
"NAMPT_P2RY6"	"CMC-like13|CMC-like13"	1	-2.8059129478837
"PROK1_PROKR1"	"CMC-like13|CMC-like13"	1	0
"GAL_GALR1"	"CMC-like13|CMC-like13"	1	0
"C3_C3AR1"	"CMC-like13|CMC-like13"	1	-5.79585928321977
"ADORA2A_ENTPD1"	"CMC-like13|CMC-like13"	1	0
"ADORA3_ENTPD1"	"CMC-like13|CMC-like13"	1	0
"ADORA2B_ENTPD1"	"CMC-like13|CMC-like13"	1	-3.81603716515741
"ADORA1_ENTPD1"	"CMC-like13|CMC-like13"	1	-4.01158797427521
"AGT_AGTR1"	"CMC-like13|CMC-like13"	1	-1.8059129478837
"AGT_AGTR2"	"CMC-like13|CMC-like13"	1	0
"C5_C5AR1"	"CMC-like13|CMC-like13"	1	-5.05889368905357
"C5_C5AR2"	"CMC-like13|CMC-like13"	1	0
"KNG1_BDKRB1"	"CMC-like13|CMC-like13"	1	0
"CGA_FSHR"	"CMC-like13|CMC-like13"	1	0
"GH1_PRLR"	"CMC-like13|CMC-like13"	1	0
"GH1_GHR"	"CMC-like13|CMC-like13"	1	0
"TG_ASGR1"	"CMC-like13|CMC-like13"	1	-6.96578428466209
"PTH_PTH2R"	"CMC-like13|CMC-like13"	1	0
"PTHLH_PTH2R"	"CMC-like13|CMC-like13"	1	0
"PTH_PTH1R"	"CMC-like13|CMC-like13"	1	0
"PTHLH_PTH1R"	"CMC-like13|CMC-like13"	1	0
"PTHLH_PRLHR"	"CMC-like13|CMC-like13"	1	0
"IL1B_ADRB2"	"CMC-like13|CMC-like13"	1	-6.15842936260448
"CD8A_CEACAM5"	"CMC-like13|CMC-like13"	1	0
"ANXA1_FPR1"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"ANXA1_FPR3"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"ANXA1_FPR2"	"CMC-like13|CMC-like13"	1	-5.7178567712185
"APP_FPR2"	"CMC-like13|CMC-like13"	1	-2.29335894269059
"SAA1_FPR2"	"CMC-like13|CMC-like13"	1	-7.15842936260448
"RLN2_RXFP2"	"CMC-like13|CMC-like13"	1	0
"RLN1_RXFP2"	"CMC-like13|CMC-like13"	1	0
"INSL3_RXFP2"	"CMC-like13|CMC-like13"	1	0
"RLN2_RXFP1"	"CMC-like13|CMC-like13"	1	0
"RLN1_RXFP1"	"CMC-like13|CMC-like13"	1	0
"INSL3_RXFP1"	"CMC-like13|CMC-like13"	1	0
"RLN3_RXFP1"	"CMC-like13|CMC-like13"	1	0
"RLN2_RXFP3"	"CMC-like13|CMC-like13"	1	0
"RLN3_RXFP3"	"CMC-like13|CMC-like13"	1	0
"CSF2_CSF1R"	"CMC-like13|CMC-like13"	1	0
"IL13_IL13RA2"	"CMC-like13|CMC-like13"	1	0
"TNFSF9_IL13RA2"	"CMC-like13|CMC-like13"	1	0
"NAMPT_IL13RA2"	"CMC-like13|CMC-like13"	1	0
"IL13_TMEM219"	"CMC-like13|CMC-like13"	1	0
"TNFSF9_TNFRSF9"	"CMC-like13|CMC-like13"	1	0
"TNFSF9_ADGRG5"	"CMC-like13|CMC-like13"	1	0
"IL6_HRH1"	"CMC-like13|CMC-like13"	1	-7.38082178394093
"CD2_CD58"	"CMC-like13|CMC-like13"	1	0
"CEACAM5_CEACAM1"	"CMC-like13|CMC-like13"	1	0
"CEACAM5_CD1D"	"CMC-like13|CMC-like13"	1	0
"CRH_CRHR2"	"CMC-like13|CMC-like13"	1	0
"UCN_CRHR2"	"CMC-like13|CMC-like13"	1	-5.44222232860507
"PROS1_AXL"	"CMC-like13|CMC-like13"	1	-2.15200309344505
"PROS1_TYRO3"	"CMC-like13|CMC-like13"	1	-4.05889368905357
"CSF1R_CSF1"	"CMC-like13|CMC-like13"	1	-4.44222232860507
"CSF1R_CSF3"	"CMC-like13|CMC-like13"	1	0
"CSF1R_IL34"	"CMC-like13|CMC-like13"	1	-4.53951952995999
"GRP_GRPR"	"CMC-like13|CMC-like13"	1	0
"CD55_ADGRE5"	"CMC-like13|CMC-like13"	1	-3.64385618977472
"PTPRC_CD22"	"CMC-like13|CMC-like13"	1	-6.15842936260448
"PTPRC_MRC1"	"CMC-like13|CMC-like13"	1	-5.64385618977472
"MET_HGF"	"CMC-like13|CMC-like13"	1	-3.64385618977472
"CD48_CD244"	"CMC-like13|CMC-like13"	1	0
"PDGFRB_PDGFD"	"CMC-like13|CMC-like13"	1	0.409255146684838
"ALOX5_ALOX5AP"	"CMC-like13|CMC-like13"	1	-6.05889368905357
"CSF3_CSF3R"	"CMC-like13|CMC-like13"	1	0
"APELA_APLNR"	"CMC-like13|CMC-like13"	1	-8.96578428466209
"KIT_KITLG"	"CMC-like13|CMC-like13"	1	-4.18442457113743
"EPOR_KITLG"	"CMC-like13|CMC-like13"	1	-2.98850436116217
"CD28_CD80"	"CMC-like13|CMC-like13"	1	0
"CTLA4_CD80"	"CMC-like13|CMC-like13"	1	0
"CD28_CD86"	"CMC-like13|CMC-like13"	1	0
"CTLA4_CD86"	"CMC-like13|CMC-like13"	1	0
"HLA-E_KLRC1"	"CMC-like13|CMC-like13"	1	-4.64385618977472
"HLA-E_KLRC2"	"CMC-like13|CMC-like13"	1	0
"HLA-E_KLRK1"	"CMC-like13|CMC-like13"	1	0
"SELL_CD34"	"CMC-like13|CMC-like13"	1	-6.265344566521
"SELP_CD34"	"CMC-like13|CMC-like13"	1	-6.38082178394093
"SELL_SELPLG"	"CMC-like13|CMC-like13"	1	0
"SELP_SELPLG"	"CMC-like13|CMC-like13"	1	0
"SELE_SELPLG"	"CMC-like13|CMC-like13"	1	0
"SELP_CD24"	"CMC-like13|CMC-like13"	1	0
"SELE_GLG1"	"CMC-like13|CMC-like13"	1	-1.94341647163363
"CD99_PILRA"	"CMC-like13|CMC-like13"	1	-2.27229732716276
"NPR1_NPPB"	"CMC-like13|CMC-like13"	1	-2.84684321193858
"NPR1_NPPC"	"CMC-like13|CMC-like13"	1	-7.64385618977472
"NPR3_NPPC"	"CMC-like13|CMC-like13"	1	-4.44222232860507
"NPR2_NPPC"	"CMC-like13|CMC-like13"	1	-6.38082178394093
"NPR3_OSTN"	"CMC-like13|CMC-like13"	1	-4.44222232860507
"SPN_SIGLEC1"	"CMC-like13|CMC-like13"	1	0
"PDGFRA_PDGFC"	"CMC-like13|CMC-like13"	1	-3.30757280191029
"FLT4_PDGFC"	"CMC-like13|CMC-like13"	1	-3.36587144247496
"FLT4_VEGFC"	"CMC-like13|CMC-like13"	1	-6.96578428466209
"KDR_VEGFC"	"CMC-like13|CMC-like13"	1	-6.96578428466209
"PECAM1_CD38"	"CMC-like13|CMC-like13"	1	-1.66200353648498
"PECAM1_CD177"	"CMC-like13|CMC-like13"	1	0
"TRH_TRHR"	"CMC-like13|CMC-like13"	1	0
"EDN2_EDNRA"	"CMC-like13|CMC-like13"	1	-1.83135796444116
"C5AR1_RPS19"	"CMC-like13|CMC-like13"	1	-3.08314123530025
"TNFSF4_TNFRSF4"	"CMC-like13|CMC-like13"	1	-7.38082178394093
"CXCR1_CXCL5"	"CMC-like13|CMC-like13"	1	0
"CXCR2_CXCL5"	"CMC-like13|CMC-like13"	1	0
"CXCR1_YARS"	"CMC-like13|CMC-like13"	1	0
"CXCR1_CXCL6"	"CMC-like13|CMC-like13"	1	0
"CXCR2_CXCL6"	"CMC-like13|CMC-like13"	1	0
"FPR3_HEBP1"	"CMC-like13|CMC-like13"	1	-5.44222232860507
"FPR2_CAMP"	"CMC-like13|CMC-like13"	1	0
"GUCY2C_GUCA2A"	"CMC-like13|CMC-like13"	1	0
"GUCY2C_GUCA2B"	"CMC-like13|CMC-like13"	1	0
"MST1_MST1R"	"CMC-like13|CMC-like13"	1	0
"ACVR2A_INHBC"	"CMC-like13|CMC-like13"	1	-3.12029423371771
