stage,factors,n_factors,youth_restoration_pct_excl,youth_restoration_pct_incl,empirical_clock_rev_yr_excl,empirical_clock_rev_yr_incl,senmayo_shift_excl,senmayo_shift_incl,GJA1_shift,SCN5A_shift,KCNJ2_shift,KCNH2_shift,KCNQ1_shift,CACNA1C_shift,ATP2A2_shift,RYR2_shift,latent_mahalanobis_dist,provenance,stage_rank
Stage1_SingleTF,RUNX2,1,-0.1109,-0.1097,-0.0197,-0.0178,-0.0006,-0.0006,0.00575,0.0008,-1e-05,0.00103,-0.00021,-0.00015,-0.00071,-0.00015,0.1326,COMPUTED_HCA_5307_vCM_RIDGE_GRN,216.0
Stage1_SingleTF,ATF1,1,-0.1153,-0.1156,-0.0383,-0.0387,0.00262,0.00262,-0.00153,0.00068,7e-05,-0.00014,0.0002,-0.00081,-0.00384,0.00016,0.1259,COMPUTED_HCA_5307_vCM_RIDGE_GRN,217.0
Stage1_SingleTF,TBX20,1,-0.1166,-0.0232,-0.0058,0.0133,0.00012,0.00012,0.00975,1e-05,0.0,0.00031,3e-05,0.0,-0.00063,2e-05,0.1473,COMPUTED_HCA_5307_vCM_RIDGE_GRN,218.0
Stage1_SingleTF,XBP1,1,-0.1167,-0.1183,-0.0392,-0.0393,0.00035,0.00035,0.00075,0.00055,5e-05,0.0,6e-05,-0.00082,-0.00292,4e-05,0.129,COMPUTED_HCA_5307_vCM_RIDGE_GRN,219.0
Stage1_SingleTF,ZFPM2,1,-0.1204,-0.0793,-0.0448,-0.0611,0.00015,0.00015,0.00293,1e-05,0.0,0.00094,0.0,0.00132,0.00692,0.0,0.1366,COMPUTED_HCA_5307_vCM_RIDGE_GRN,220.0
Stage1_SingleTF,GATA4,1,-0.1613,-0.2543,-0.1095,-0.1571,0.00108,0.00108,0.01439,0.00421,-4e-05,0.00483,-0.00097,0.00834,0.0319,-0.00069,0.1472,COMPUTED_HCA_5307_vCM_RIDGE_GRN,221.0
Stage1_SingleTF,MECOM,1,-0.2227,-0.2259,-0.0264,-0.0286,0.00254,0.00254,-0.00109,0.00068,7e-05,1e-05,0.00046,-0.00017,-0.00059,0.00033,0.1311,COMPUTED_HCA_5307_vCM_RIDGE_GRN,222.0
Stage1_SingleTF,YBX3,1,-0.2406,-0.2556,-0.0285,-0.016,0.00197,0.00197,-0.00131,8e-05,5e-05,-0.00011,0.0,-0.0002,-0.00073,0.0,0.1274,COMPUTED_HCA_5307_vCM_RIDGE_GRN,223.0
Stage1_SingleTF,BCL6,1,-0.2422,-0.2882,-0.0765,-0.0838,0.0064,0.0064,0.00249,0.00675,3e-05,-0.0006,0.00025,0.00139,0.00233,0.00018,0.1337,COMPUTED_HCA_5307_vCM_RIDGE_GRN,224.0
Stage1_SingleTF,RXRA,1,-0.2617,-0.2635,-0.0289,-0.0285,-0.00066,-0.00066,9e-05,-0.00104,-2e-05,7e-05,-0.00047,-0.00577,0.00068,-0.00033,0.1344,COMPUTED_HCA_5307_vCM_RIDGE_GRN,225.0
Stage1_SingleTF,NFATC3,1,-0.2701,-0.2612,-0.0238,-0.0235,0.00223,0.00223,-0.00148,-0.00019,0.00011,-0.00036,7e-05,-0.00094,-0.00092,5e-05,0.1271,COMPUTED_HCA_5307_vCM_RIDGE_GRN,226.0
Stage1_SingleTF,BHLHE40,1,-0.2807,-0.3608,-0.0371,-0.0381,0.00302,0.00302,0.00065,0.002,2e-05,0.00139,0.00033,0.00242,-0.0123,0.00024,0.1192,COMPUTED_HCA_5307_vCM_RIDGE_GRN,227.0
Stage1_SingleTF,DDIT3,1,-0.3164,-0.3295,-0.0307,-0.0318,0.0014,0.0014,0.00026,-0.00057,-0.00016,-0.00011,0.00016,0.00178,-0.00785,0.00012,0.1167,COMPUTED_HCA_5307_vCM_RIDGE_GRN,228.0
Stage1_SingleTF,NKX2-5,1,-0.6189,-0.6369,-0.032,-0.0316,0.001,0.001,0.05677,0.0009,-1e-05,0.0024,-0.00014,0.00178,0.00918,-0.0001,0.1451,COMPUTED_HCA_5307_vCM_RIDGE_GRN,229.0
Stage1_SingleTF,NR4A1,1,-0.6236,-1.0651,-0.0894,-0.1684,0.00381,0.00381,-0.0001,-0.00111,-0.00015,0.00206,1e-05,-0.00079,0.01691,1e-05,0.1107,COMPUTED_HCA_5307_vCM_RIDGE_GRN,230.0
Stage1_SingleTF,STAT3,1,-0.8806,-0.973,-0.1867,-0.1984,-0.00108,0.01358,0.00751,0.01125,-0.00026,-0.0022,-0.00029,0.00124,0.01814,-0.00019,0.141,COMPUTED_HCA_5307_vCM_RIDGE_GRN,231.0
Stage1_SingleTF,KLF6,1,-0.951,-1.044,-0.1356,-0.1365,0.00412,0.00412,3e-05,0.00012,9e-05,-0.00022,0.00037,-0.00031,-0.00701,0.00027,0.1296,COMPUTED_HCA_5307_vCM_RIDGE_GRN,232.0
Stage1_SingleTF,ATF3,1,-1.5231,-1.5434,-0.2109,-0.2091,0.00578,0.00578,-0.00182,-0.0024,0.00019,-0.00069,0.00039,-0.00292,0.00791,0.00028,0.1232,COMPUTED_HCA_5307_vCM_RIDGE_GRN,233.0
Stage1_SingleTF,CEBPB,1,-1.6379,-1.6433,-0.2389,-0.2446,0.00741,0.00741,1e-05,0.00121,0.0002,0.00015,0.00112,-0.00092,0.00849,0.0008,0.1189,COMPUTED_HCA_5307_vCM_RIDGE_GRN,234.0
Stage1_SingleTF,RUNX1,1,-1.9583,-1.9925,-0.2188,-0.2178,0.00202,0.00202,-0.00163,-0.00202,0.00057,-0.00301,0.00089,-0.01156,-0.00762,0.00064,0.1661,COMPUTED_HCA_5307_vCM_RIDGE_GRN,235.0
Stage1_SingleTF,JUN,1,-2.3779,-2.433,-0.2115,-0.2016,0.00318,0.01304,0.00021,-0.00885,0.00056,-0.00334,-0.0005,-0.01662,0.00443,0.00287,0.1318,COMPUTED_HCA_5307_vCM_RIDGE_GRN,236.0
Stage1_SingleTF,JUNB,1,-3.9631,-4.0347,-0.4636,-0.4506,0.01459,0.01459,0.02407,0.00717,0.001,-0.00494,-0.0017,-0.00665,0.02997,-0.00106,0.1342,COMPUTED_HCA_5307_vCM_RIDGE_GRN,237.0
Stage1_SingleTF,FOS,1,-7.2935,-7.3863,-0.9058,-0.9092,0.01961,0.03315,-0.03039,-0.00168,0.00182,-0.00579,-0.00332,-0.01475,-0.01879,-0.00454,0.2024,COMPUTED_HCA_5307_vCM_RIDGE_GRN,238.0
Stage1_Disqualified_Tracking,SIRT6,1,-0.0043,-0.0046,0.0012,0.0024,5e-05,5e-05,8e-05,0.00019,0.0,2e-05,9e-05,0.00045,-0.00088,6e-05,0.1323,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage2_Pairs,NFKB1+MITF,2,3.7385,3.8219,-0.1455,-0.1283,0.00389,0.00389,0.00844,0.02833,-0.00066,0.00856,0.00172,0.03676,0.03066,0.00167,0.1969,COMPUTED_HCA_5307_vCM_RIDGE_GRN,1.0
Stage2_Pairs,MITF+CTCF,2,3.2272,3.3044,-0.1122,-0.0985,0.00465,0.00465,0.00835,0.06956,7e-05,-0.00062,-0.00033,0.064,0.02427,-0.00024,0.2128,COMPUTED_HCA_5307_vCM_RIDGE_GRN,2.0
Stage2_Pairs,NFKB1+HIF1A,2,3.1753,3.2622,0.2153,0.2417,-0.00028,-0.00028,0.00292,0.02817,-0.00071,0.01022,0.00572,0.07091,0.0149,0.00463,0.1481,COMPUTED_HCA_5307_vCM_RIDGE_GRN,3.0
Stage2_Pairs,MITF+HIF1A,2,3.1692,3.3133,-0.1468,-0.1076,0.0049,0.0049,0.00864,0.02241,0.00014,0.00012,0.00431,0.04336,0.01897,0.00321,0.1883,COMPUTED_HCA_5307_vCM_RIDGE_GRN,4.0
Stage2_Pairs,NFKB1+CTCF,2,3.15,3.1699,0.2485,0.2494,-0.00045,-0.00045,0.0027,0.06365,-0.00077,0.00948,0.00149,0.08654,0.0197,0.00147,0.1377,COMPUTED_HCA_5307_vCM_RIDGE_GRN,5.0
Stage2_Pairs,NFKB1+CREB1,2,3.1288,3.1751,0.1084,0.1083,0.00166,0.00166,-0.00131,0.02581,-0.0007,0.0104,0.00215,0.04126,0.02882,0.00355,0.1432,COMPUTED_HCA_5307_vCM_RIDGE_GRN,6.0
Stage2_Pairs,NFKB1+REL,2,3.0532,3.0706,0.204,0.206,-0.00089,-0.00089,4e-05,0.01849,-0.00103,0.01272,0.00146,0.05051,0.02101,0.00149,0.1508,COMPUTED_HCA_5307_vCM_RIDGE_GRN,7.0
Stage2_Pairs,MITF+REL,2,2.8373,2.912,-0.1623,-0.1476,0.00399,0.00399,0.00573,0.01166,-0.00025,0.00329,-0.00044,0.01685,0.02691,-0.00029,0.1819,COMPUTED_HCA_5307_vCM_RIDGE_GRN,8.0
Stage2_Pairs,NFKB1+JUND,2,2.8295,2.8465,0.1441,0.1496,0.00149,0.00149,0.00123,0.01025,-0.00189,0.00934,0.0007,0.04269,0.01381,0.00089,0.1269,COMPUTED_HCA_5307_vCM_RIDGE_GRN,9.0
Stage2_Pairs,CTCF+CREB1,2,2.7468,2.7869,0.1549,0.1513,0.00259,0.00259,-0.0018,0.06685,3e-05,0.00132,0.0001,0.06908,0.02666,0.00164,0.1383,COMPUTED_HCA_5307_vCM_RIDGE_GRN,10.0
Stage2_Pairs,NFKB1+YY1,2,2.7372,2.7537,0.1762,0.1716,-8e-05,-8e-05,-0.00126,0.03019,-0.00082,0.00946,0.0013,0.0783,0.02002,0.00139,0.1357,COMPUTED_HCA_5307_vCM_RIDGE_GRN,11.0
Stage2_Pairs,CTCF+HIF1A,2,2.6744,2.755,0.2746,0.2976,0.00038,0.00038,0.00281,0.0698,3e-05,0.00102,0.00386,0.10224,0.00825,0.00286,0.1321,COMPUTED_HCA_5307_vCM_RIDGE_GRN,12.0
Stage2_Pairs,NFKB1+NFIC,2,2.6605,2.6711,0.1818,0.1751,-0.00219,-0.00219,0.00252,0.02277,-0.00058,0.01116,0.00586,0.0358,0.0103,0.00463,0.1479,COMPUTED_HCA_5307_vCM_RIDGE_GRN,13.0
Stage2_Pairs,NFKB1+SP3,2,2.5732,2.5989,0.1587,0.1615,-0.00115,-0.00115,0.00033,0.02035,-0.00565,0.01002,0.00337,0.04059,0.00614,0.00322,0.1433,COMPUTED_HCA_5307_vCM_RIDGE_GRN,14.0
Stage2_Pairs,MITF+CREB1,2,2.5587,2.6623,-0.2084,-0.1956,0.00626,0.00626,0.00516,0.01671,0.00013,0.00039,0.00033,0.00667,0.03764,0.00183,0.1843,COMPUTED_HCA_5307_vCM_RIDGE_GRN,15.0
Stage2_Pairs,CTCF+REL,2,2.5559,2.5671,0.2595,0.258,-0.00029,-0.00029,-0.00015,0.05898,-0.00036,0.00424,-0.00067,0.07946,0.01591,-0.00048,0.1351,COMPUTED_HCA_5307_vCM_RIDGE_GRN,16.0
Stage2_Pairs,NFKB1+HIPK2,2,2.5051,2.6089,0.1288,0.132,0.00162,0.00162,0.00067,0.02213,-0.00066,0.00969,0.00335,0.05426,0.00586,0.00283,0.139,COMPUTED_HCA_5307_vCM_RIDGE_GRN,17.0
Stage2_Pairs,NFKB1+ARNT,2,2.4889,2.5151,0.1762,0.1836,-0.0007,-0.0007,0.00292,0.01828,-0.00066,0.0098,0.00411,0.03935,0.0131,0.00344,0.1424,COMPUTED_HCA_5307_vCM_RIDGE_GRN,18.0
Stage2_Pairs,MITF+YY1,2,2.4845,2.5582,-0.2078,-0.1996,0.00492,0.00492,0.00448,0.02377,1e-05,-0.00065,-0.00052,0.04479,0.02487,-0.00033,0.1771,COMPUTED_HCA_5307_vCM_RIDGE_GRN,19.0
Stage2_Pairs,NFKB1+FOXO1,2,2.4536,2.4789,0.1728,0.1852,-0.0,-0.0,0.00253,0.06447,-0.00078,0.01097,0.00127,0.03515,0.04034,0.00133,0.149,COMPUTED_HCA_5307_vCM_RIDGE_GRN,20.0
Stage2_Pairs,CREB1+HIF1A,2,2.4428,2.5497,0.0911,0.1131,0.00259,0.00259,-0.00137,0.01801,6e-05,0.00197,0.00402,0.04024,0.02177,0.00457,0.1298,COMPUTED_HCA_5307_vCM_RIDGE_GRN,21.0
Stage2_Pairs,MITF+SP3,2,2.4257,2.5087,-0.2278,-0.2122,0.00384,0.00384,0.00601,0.01404,-0.00573,4e-05,0.00173,0.00574,0.00896,0.00164,0.1726,COMPUTED_HCA_5307_vCM_RIDGE_GRN,22.0
Stage2_Pairs,MITF+NFIC,2,2.4241,2.4919,-0.211,-0.2048,0.00286,0.00286,0.00832,0.01585,0.00025,0.001,0.00404,-0.00037,0.01491,0.00292,0.1721,COMPUTED_HCA_5307_vCM_RIDGE_GRN,23.0
Stage2_Pairs,HIF1A+REL,2,2.4028,2.481,0.2082,0.2323,-6e-05,-6e-05,0.00017,0.0122,-0.00029,0.00497,0.0038,0.05467,0.01082,0.00285,0.1411,COMPUTED_HCA_5307_vCM_RIDGE_GRN,24.0
Stage2_Pairs,MITF+JUND,2,2.3414,2.4157,-0.2402,-0.2218,0.00633,0.00633,0.00688,0.0024,-0.00101,-0.00149,-0.00121,0.00452,0.01761,-0.00089,0.1778,COMPUTED_HCA_5307_vCM_RIDGE_GRN,25.0
Stage2_Pairs,NFKB1+AR,2,2.2829,2.2953,0.1199,0.1168,0.00035,0.00035,0.0034,0.03119,-0.00079,0.02719,0.00046,0.04338,0.02208,0.00075,0.1405,COMPUTED_HCA_5307_vCM_RIDGE_GRN,26.0
Stage2_Pairs,MITF+HIPK2,2,2.2556,2.4168,-0.264,-0.248,0.00677,0.00677,0.00647,0.0152,0.00017,-0.0006,0.00154,0.01809,0.01046,0.00112,0.1792,COMPUTED_HCA_5307_vCM_RIDGE_GRN,27.0
Stage2_Pairs,MITF+AR,2,2.2506,2.3203,-0.2623,-0.2526,0.00542,0.00542,0.00914,0.02648,-2e-05,0.02035,-0.00134,0.01021,0.02827,-0.00095,0.1895,COMPUTED_HCA_5307_vCM_RIDGE_GRN,28.0
Stage2_Pairs,MITF+FOXO1,2,2.2492,2.3318,-0.2233,-0.1981,0.00511,0.00511,0.00833,0.05596,6e-05,0.00092,-0.00055,-0.00102,0.04494,-0.00038,0.1943,COMPUTED_HCA_5307_vCM_RIDGE_GRN,29.0
Stage2_Pairs,MITF+PPARGC1A,2,2.241,2.0949,-0.2334,-0.3521,0.00485,0.00485,0.00871,0.01788,-5e-05,0.0024,0.00027,0.00622,0.02413,0.00396,0.1975,COMPUTED_HCA_5307_vCM_RIDGE_GRN,30.0
Stage2_Pairs,MITF+ARNT,2,2.2388,2.3222,-0.2136,-0.1934,0.00438,0.00438,0.00872,0.01135,0.00017,-0.0005,0.00229,0.00318,0.0177,0.00172,0.1697,COMPUTED_HCA_5307_vCM_RIDGE_GRN,31.0
Stage2_Pairs,CREB1+REL,2,2.215,2.2526,0.0904,0.0879,0.00174,0.00174,-0.0039,0.0091,-0.0003,0.00522,-1e-05,0.02109,0.02486,0.00159,0.1421,COMPUTED_HCA_5307_vCM_RIDGE_GRN,32.0
Stage2_Pairs,NFKB1+PPARGC1A,2,2.1219,1.9186,0.1416,0.0101,-0.00016,-0.00016,0.00252,0.02162,-0.00075,0.01044,0.00177,0.03556,0.01666,0.00545,0.1398,COMPUTED_HCA_5307_vCM_RIDGE_GRN,33.0
Stage2_Pairs,CTCF+JUND,2,2.0963,2.1071,0.1825,0.1846,0.00209,0.00209,0.00104,0.05062,-0.00112,-0.00056,-0.00144,0.06799,0.00661,-0.00109,0.11,COMPUTED_HCA_5307_vCM_RIDGE_GRN,34.0
Stage2_Pairs,CTCF+NFIC,2,2.0467,2.051,0.2261,0.2161,-0.00161,-0.00161,0.00244,0.06401,0.00015,0.00193,0.00381,0.06304,0.00391,0.00272,0.1263,COMPUTED_HCA_5307_vCM_RIDGE_GRN,35.0
Stage2_Pairs,CTCF+SP3,2,2.0174,2.0369,0.2053,0.2046,-0.00062,-0.00062,0.00015,0.06085,-0.00575,0.00097,0.0015,0.06785,-0.00183,0.00144,0.1222,COMPUTED_HCA_5307_vCM_RIDGE_GRN,36.0
Stage2_Pairs,HIF1A+YY1,2,1.9949,2.0721,0.1717,0.1892,0.00076,0.00076,-0.00107,0.02421,-3e-05,0.001,0.00369,0.08299,0.00883,0.00279,0.1277,COMPUTED_HCA_5307_vCM_RIDGE_GRN,37.0
Stage2_Pairs,CREB1+NFIC,2,1.9613,1.992,0.0556,0.0445,0.00081,0.00081,-0.00183,0.01347,0.00021,0.00294,0.00448,0.00503,0.01737,0.0048,0.1313,COMPUTED_HCA_5307_vCM_RIDGE_GRN,38.0
Stage2_Pairs,CREB1+SP3,2,1.9579,2.0038,0.0381,0.0364,0.00179,0.00179,-0.00413,0.01166,-0.00571,0.00198,0.00216,0.01114,0.01128,0.00352,0.1283,COMPUTED_HCA_5307_vCM_RIDGE_GRN,39.0
Stage2_Pairs,CREB1+YY1,2,1.9578,1.9944,0.0524,0.0434,0.0028,0.0028,-0.00545,0.02131,-3e-05,0.00128,-8e-05,0.04978,0.02539,0.00155,0.1229,COMPUTED_HCA_5307_vCM_RIDGE_GRN,40.0
Stage2_Pairs,HIF1A+JUND,2,1.9472,2.0249,0.1307,0.1584,0.00238,0.00238,0.00145,0.0028,-0.00105,0.00015,0.00298,0.04257,0.00159,0.00221,0.1146,COMPUTED_HCA_5307_vCM_RIDGE_GRN,41.0
Stage2_Pairs,HIF1A+NFIC,2,1.8826,1.9539,0.1749,0.1904,-0.00139,-0.00139,0.00277,0.01625,0.00022,0.00264,0.00824,0.03803,-0.00111,0.00602,0.14,COMPUTED_HCA_5307_vCM_RIDGE_GRN,42.0
Stage2_Pairs,HIF1A+SP3,2,1.8804,1.9668,0.1582,0.1831,-0.0004,-0.0004,0.00049,0.01444,-0.00551,0.00169,0.00592,0.04432,-0.00645,0.00474,0.1366,COMPUTED_HCA_5307_vCM_RIDGE_GRN,43.0
Stage2_Pairs,CTCF+HIPK2,2,1.8778,1.9754,0.173,0.1728,0.00227,0.00227,0.00059,0.06336,7e-05,0.00033,0.00131,0.0815,-0.00054,0.00092,0.1192,COMPUTED_HCA_5307_vCM_RIDGE_GRN,44.0
Stage2_Pairs,CTCF+ARNT,2,1.8631,1.883,0.2216,0.2256,-8e-05,-8e-05,0.00284,0.05951,7e-05,0.00043,0.00206,0.06659,0.0067,0.00152,0.1221,COMPUTED_HCA_5307_vCM_RIDGE_GRN,45.0
Stage2_Pairs,REL+YY1,2,1.8593,1.867,0.1559,0.149,5e-05,5e-05,-0.00394,0.0133,-0.00042,0.00423,-0.00086,0.05858,0.01616,-0.00057,0.1359,COMPUTED_HCA_5307_vCM_RIDGE_GRN,46.0
Stage2_Pairs,CTCF+FOXO1,2,1.8577,1.8768,0.2184,0.2274,0.00059,0.00059,0.00245,0.10665,-5e-05,0.00185,-0.00078,0.06239,0.03394,-0.00058,0.1275,COMPUTED_HCA_5307_vCM_RIDGE_GRN,47.0
Stage2_Pairs,CTCF+YY1,2,1.8443,1.8545,0.1886,0.1806,0.00052,0.00052,-0.00124,0.05837,-0.0001,0.00028,-0.00075,0.09388,0.01391,-0.00052,0.118,COMPUTED_HCA_5307_vCM_RIDGE_GRN,48.0
Stage2_Pairs,REL+JUND,2,1.8308,1.8391,0.1179,0.1211,0.00163,0.00163,-0.00159,-0.00735,-0.00144,0.00338,-0.00155,0.02078,0.00925,-0.00113,0.1268,COMPUTED_HCA_5307_vCM_RIDGE_GRN,49.0
Stage2_Pairs,CTCF+AR,2,1.8201,1.8262,0.1691,0.1625,0.00095,0.00095,0.00327,0.07271,-0.00013,0.02047,-0.00157,0.07177,0.01727,-0.00115,0.1238,COMPUTED_HCA_5307_vCM_RIDGE_GRN,50.0
Stage2_Pairs,CTCF+PPARGC1A,2,1.7974,1.5878,0.1904,0.0554,0.00037,0.00037,0.00284,0.06334,-0.00016,0.00334,4e-05,0.06704,0.01314,0.00377,0.126,COMPUTED_HCA_5307_vCM_RIDGE_GRN,51.0
Stage2_Pairs,CREB1+JUND,2,1.7904,1.8276,0.0131,0.0142,0.00424,0.00424,-0.00273,-0.00015,-0.00105,0.00042,-0.00078,0.00887,0.01688,0.00099,0.1182,COMPUTED_HCA_5307_vCM_RIDGE_GRN,52.0
Stage2_Pairs,CREB1+HIPK2,2,1.7868,1.9109,0.003,0.0017,0.00459,0.00459,-0.00368,0.01283,0.00013,0.00135,0.00197,0.02349,0.01288,0.003,0.1251,COMPUTED_HCA_5307_vCM_RIDGE_GRN,53.0
Stage2_Pairs,REL+NFIC,2,1.7807,1.7826,0.1614,0.1524,-0.00209,-0.00209,-0.00019,0.0061,-0.00017,0.00587,0.0037,0.01589,0.00655,0.00268,0.1497,COMPUTED_HCA_5307_vCM_RIDGE_GRN,54.0
Stage2_Pairs,CREB1+PPARGC1A,2,1.7737,1.5905,0.041,-0.0949,0.00278,0.00278,-0.0015,0.0155,-9e-05,0.00427,0.0007,0.01162,0.02572,0.00584,0.1418,COMPUTED_HCA_5307_vCM_RIDGE_GRN,55.0
Stage2_Pairs,CREB1+ARNT,2,1.7696,1.8159,0.05,0.053,0.00234,0.00234,-0.00143,0.00898,0.00013,0.00145,0.00272,0.00859,0.02021,0.0036,0.1272,COMPUTED_HCA_5307_vCM_RIDGE_GRN,56.0
Stage2_Pairs,CREB1+FOXO1,2,1.758,1.8034,0.0465,0.0545,0.00302,0.00302,-0.00182,0.0537,2e-05,0.00287,-0.00012,0.00438,0.04732,0.0015,0.1484,COMPUTED_HCA_5307_vCM_RIDGE_GRN,57.0
Stage2_Pairs,REL+SP3,2,1.7563,1.7734,0.1432,0.1436,-0.00106,-0.00106,-0.00242,0.00423,-0.00576,0.00487,0.00133,0.02186,0.00158,0.00136,0.1454,COMPUTED_HCA_5307_vCM_RIDGE_GRN,58.0
Stage2_Pairs,CREB1+AR,2,1.7562,1.7888,0.0016,-0.006,0.00334,0.00334,-0.00104,0.02424,-6e-05,0.02108,-0.00093,0.01564,0.02994,0.00091,0.1334,COMPUTED_HCA_5307_vCM_RIDGE_GRN,59.0
Stage2_Pairs,HIF1A+FOXO1,2,1.7352,1.8211,0.1742,0.2087,0.0008,0.0008,0.00278,0.05824,2e-05,0.00257,0.00365,0.03921,0.02892,0.00272,0.1331,COMPUTED_HCA_5307_vCM_RIDGE_GRN,60.0
Stage2_Pairs,HIF1A+PPARGC1A,2,1.7283,1.5856,0.1592,0.0498,0.00059,0.00059,0.00317,0.01827,-9e-05,0.00405,0.00446,0.04533,0.00812,0.00707,0.1292,COMPUTED_HCA_5307_vCM_RIDGE_GRN,61.0
Stage2_Pairs,HIF1A+AR,2,1.7096,1.7827,0.124,0.143,0.00117,0.00117,0.00356,0.02705,-6e-05,0.02146,0.00283,0.04887,0.01234,0.00214,0.132,COMPUTED_HCA_5307_vCM_RIDGE_GRN,62.0
Stage2_Pairs,REL+HIPK2,2,1.6111,1.7063,0.1085,0.1093,0.00181,0.00181,-0.00204,0.00546,-0.00025,0.00427,0.00119,0.03435,0.0021,0.00088,0.1349,COMPUTED_HCA_5307_vCM_RIDGE_GRN,63.0
Stage2_Pairs,REL+ARNT,2,1.5969,1.6144,0.1572,0.1622,-0.00055,-0.00055,0.00022,0.00161,-0.00025,0.00437,0.00195,0.01944,0.00934,0.00148,0.145,COMPUTED_HCA_5307_vCM_RIDGE_GRN,64.0
Stage2_Pairs,REL+FOXO1,2,1.5922,1.6088,0.154,0.164,0.00013,0.00013,-0.00017,0.04855,-0.00037,0.00581,-0.00089,0.01524,0.03658,-0.00062,0.1602,COMPUTED_HCA_5307_vCM_RIDGE_GRN,65.0
Stage2_Pairs,REL+AR,2,1.5902,1.5939,0.1097,0.1041,0.00048,0.00048,0.00068,0.01654,-0.00044,0.02419,-0.00166,0.02644,0.01981,-0.00117,0.1418,COMPUTED_HCA_5307_vCM_RIDGE_GRN,66.0
Stage2_Pairs,REL+PPARGC1A,2,1.5823,1.3703,0.1313,-0.0026,-0.0001,-0.0001,0.00026,0.00813,-0.00048,0.0072,-7e-05,0.02248,0.01585,0.00372,0.1472,COMPUTED_HCA_5307_vCM_RIDGE_GRN,67.0
Stage2_Pairs,HIF1A+ARNT,2,1.4999,1.5868,0.1436,0.1732,0.0001,0.0001,0.00253,0.01086,8e-05,0.00099,0.00555,0.03822,0.00239,0.00415,0.1335,COMPUTED_HCA_5307_vCM_RIDGE_GRN,68.0
Stage2_Pairs,YY1+JUND,2,1.3747,1.382,0.0753,0.0719,0.00246,0.00246,-0.00268,0.00372,-0.00118,-0.00058,-0.00163,0.04518,0.00672,-0.00117,0.1067,COMPUTED_HCA_5307_vCM_RIDGE_GRN,69.0
Stage2_Pairs,YY1+NFIC,2,1.3625,1.3634,0.123,0.1074,-0.00123,-0.00123,-0.00143,0.01821,9e-05,0.0019,0.00363,0.04355,0.00451,0.00264,0.1295,COMPUTED_HCA_5307_vCM_RIDGE_GRN,70.0
Stage2_Pairs,YY1+SP3,2,1.3183,1.3343,0.1022,0.096,-0.00028,-0.00028,-0.00362,0.0155,-0.00576,0.00095,0.00132,0.04644,-0.00154,0.00136,0.126,COMPUTED_HCA_5307_vCM_RIDGE_GRN,71.0
Stage2_Pairs,JUND+NFIC,2,1.2483,1.2497,0.0775,0.0721,0.00052,0.00052,0.00069,-0.00394,-0.00096,0.00085,0.00232,0.00356,-0.00227,0.00163,0.1167,COMPUTED_HCA_5307_vCM_RIDGE_GRN,72.0
Stage2_Pairs,JUND+SP3,2,1.2267,1.2433,0.0606,0.0645,0.00144,0.00144,-0.00106,-0.00523,-0.00581,0.0,0.00037,0.00909,-0.00594,0.00062,0.1139,COMPUTED_HCA_5307_vCM_RIDGE_GRN,73.0
Stage2_Pairs,YY1+HIPK2,2,1.1962,1.2904,0.07,0.0643,0.00263,0.00263,-0.00328,0.01756,1e-05,0.00031,0.00112,0.06238,7e-05,0.00084,0.1176,COMPUTED_HCA_5307_vCM_RIDGE_GRN,74.0
Stage2_Pairs,SP3+NFIC,2,1.1848,1.1949,0.1039,0.0957,-0.0022,-0.0022,-0.00025,0.00765,-0.00555,0.00237,0.00522,0.00477,-0.01057,0.00413,0.1405,COMPUTED_HCA_5307_vCM_RIDGE_GRN,75.0
Stage2_Pairs,YY1+ARNT,2,1.1818,1.1983,0.1185,0.1171,0.00029,0.00029,-0.00103,0.01371,1e-05,0.00041,0.00187,0.04754,0.0073,0.00144,0.1254,COMPUTED_HCA_5307_vCM_RIDGE_GRN,76.0
Stage2_Pairs,YY1+PPARGC1A,2,1.1804,0.9674,0.0983,-0.042,0.00075,0.00075,-0.00103,0.02024,-0.00022,0.00331,-0.00015,0.05021,0.01375,0.00368,0.1253,COMPUTED_HCA_5307_vCM_RIDGE_GRN,77.0
Stage2_Pairs,YY1+FOXO1,2,1.1756,1.1912,0.1153,0.1188,0.00097,0.00097,-0.00142,0.06083,-0.00011,0.00183,-0.00096,0.04318,0.03455,-0.00066,0.1338,COMPUTED_HCA_5307_vCM_RIDGE_GRN,78.0
Stage2_Pairs,HIF1A+HIPK2,2,1.1726,1.3372,0.0769,0.1022,0.00164,0.00164,0.00122,0.01106,5e-05,0.00084,0.00412,0.03892,-0.0035,0.00306,0.1285,COMPUTED_HCA_5307_vCM_RIDGE_GRN,79.0
Stage2_Pairs,JUND+HIPK2,2,1.1409,1.2356,0.0293,0.0336,0.00423,0.00423,-0.00082,-0.0038,-0.00101,-0.00054,0.00042,0.02201,-0.00719,0.00027,0.1068,COMPUTED_HCA_5307_vCM_RIDGE_GRN,80.0
Stage2_Pairs,YY1+AR,2,1.1393,1.1421,0.068,0.056,0.00128,0.00128,-0.00049,0.02788,-0.00018,0.02027,-0.00174,0.05153,0.01741,-0.00122,0.1231,COMPUTED_HCA_5307_vCM_RIDGE_GRN,81.0
