source,target,coef
CAMTA1-DT,FHIT,0.10378973045643734
CAMTA1-DT,CACNB2,0.10718933198716288
CAMTA1,YBX1,0.2807958932828286
CAMTA1,MYL9,0.2862336099082235
CAMTA1,MYL6,0.3089682405019045
CAMTA1,NDUFA4,0.31114468249639693
CAMTA1,DSTN,0.3111996799667975
AL512330.1,AL139220.2,0.10232150969455736
AL512330.1,SSMEM1,0.10248141414394767
AL512330.1,AL358292.1,0.11231032733602798
AL512330.1,AL162412.1,0.11514123933414049
AL512330.1,AC114489.1,0.2306810911570686
AL359881.1,AC092839.2,0.19979994998749695
AL359881.1,AC011043.2,0.19979994998749698
AL359881.1,TAS2R20,0.19979994998749745
AL359881.1,TRPM2-AS,0.22343346355136734
AL359881.1,IQCF3,0.29795932291086474
VAMP3,IFITM2,0.40140393956595255
VAMP3,RAC1,0.4034217067288897
VAMP3,TAGLN2,0.4041675632563862
VAMP3,HLA-E,0.4122580926799128
VAMP3,IFITM3,0.41565455563872616
PER3,QKI,0.30350978789120864
PER3,LAMA2,0.30942535771152213
PER3,PDE4DIP,0.3103894331661415
PER3,RYR2,0.3177321556718596
PER3,ZBTB20,0.3253850537461985
Z98884.1,TBC1D5,0.09399478315367023
Z98884.1,ZBTB20,0.0984014295463514
Z98884.1,LINC00486,0.09929598024240072
Z98884.1,FTX,0.10109475489490692
Z98884.1,PER3,0.14977101567060766
UTS2,AC105345.2,0.0837432645898818
UTS2,UVRAG,0.08690320227198306
UTS2,CAPN8,0.08786324141434543
UTS2,AC022509.3,0.1095324368962564
UTS2,C4BPB,0.14226145637047694
TNFRSF9,AC135782.1,0.10710783995730622
TNFRSF9,C2orf66,0.10724161868412964
TNFRSF9,LINC01595,0.1239143494311776
TNFRSF9,DUSP2,0.1341460884474772
TNFRSF9,MMP7,0.15111463422136698
PARK7,MYL6,0.6358398656711873
PARK7,PTMA,0.6394940367723037
PARK7,RPL10,0.6437291456312876
PARK7,RPL15,0.6453554590777845
PARK7,RPL8,0.6477339623392863
AL034417.4,KCP,0.12725575168886055
AL034417.4,LINC00508,0.1321249677327166
AL034417.4,ATP6V1FNB,0.1391501981874882
AL034417.4,AC090802.1,0.13937544526912535
AL034417.4,AC010531.7,0.1479397600324699
AL034417.3,AL590705.1,0.10561026923554015
AL034417.3,ZNF547,0.1117556752593354
AL034417.3,GPR42,0.11191112584647685
AL034417.3,SNHG4,0.18079766298714559
AL034417.3,AC079315.1,0.18434769509962137
ERRFI1,ACLY,0.21285020977720925
ERRFI1,CDH19,0.21380784448066997
ERRFI1,GFPT2,0.2139548028691948
ERRFI1,KAZN,0.23814131450983608
ERRFI1,PNPLA3,0.24590474236238183
AL034417.2,P2RX5-TAX1BP3,0.09665096055338614
AL034417.2,AL135902.2,0.09697993154230669
AL034417.2,AP005436.1,0.10592249446334852
AL034417.2,AC092198.1,0.11234870754082228
AL034417.2,NTSR2,0.11234870754082231
LINC01714,AC002472.1,0.16619132700141961
LINC01714,MUCL3,0.1664165916441603
LINC01714,AL138781.2,0.20393017905739283
LINC01714,AC090181.1,0.23554312622717313
LINC01714,LINC01813,0.23554312622717327
SLC45A1,ACSL4,0.09988169477414582
SLC45A1,LINC02458,0.10470512801420434
SLC45A1,CMSS1,0.10836755254931778
SLC45A1,AC083837.1,0.14562237263090694
SLC45A1,AL121935.2,0.14989265476739566
RERE,MLIP,0.5377737806441856
RERE,ABLIM1,0.5394146709188485
RERE,TTN,0.5528252795660399
RERE,RYR2,0.5601525128984105
RERE,PDE4DIP,0.5736794510297697
AL096855.1,ECHDC2,0.10205262047755635
AL096855.1,HOOK2,0.10369948269002795
AL096855.1,LINC02256,0.10696801454468179
AL096855.1,MALAT1,0.1141557071934081
AL096855.1,MYBPC3,0.11628650702019105
ENO1,RPL8,0.5972119807666452
ENO1,ACTB,0.6027647154037089
ENO1,RPLP1,0.6039233258647663
ENO1,CFL1,0.6049101580233044
ENO1,GAPDH,0.621585401091743
ENO1-AS1,TOP2A,0.10270647186599208
ENO1-AS1,LRRTM1,0.10520708052228604
ENO1-AS1,VWA1,0.10651864656413888
ENO1-AS1,PCLAF,0.1088790861307121
ENO1-AS1,CCL8,0.11329685648994096
CA6,BPY2,0.09200584345004884
CA6,CYP2A7,0.09200584345004888
CA6,PALM3,0.09200584345004889
CA6,AL603832.3,0.09200584345004897
CA6,LINC02521,0.09200584345004902
SLC2A7,PSG6,0.15131544129060404
SLC2A7,AC019257.1,0.16565523638003785
SLC2A7,AP002856.3,0.21413896989912823
SLC2A7,LINC01168,0.2141389698991283
SLC2A7,GPR182,0.3522505550944508
SLC2A5,FASN,0.2934092182029607
SLC2A5,ME1,0.29684708823339107
SLC2A5,AC079950.1,0.3101958221496707
SLC2A5,FLT3,0.3125899884380107
SLC2A5,AC011773.2,0.31619288868415735
GPR157,SGCD,0.3088893448400038
GPR157,PDE4DIP,0.3119561267827791
GPR157,CTNNA3,0.3139969045959774
GPR157,ABLIM1,0.3207056561924752
GPR157,RYR2,0.3233101272496626
MIR34AHG,REV3L,0.08298393254969573
MIR34AHG,MAML2,0.08408172260772001
MIR34AHG,TANC2,0.08628610287423238
MIR34AHG,RBM47,0.092077857921544
MIR34AHG,PTCHD4,0.13197742875976098
LINC01759,TMEM30B,0.07430961021317536
LINC01759,AK5,0.07780847044577892
LINC01759,COL3A1,0.09179949218866916
LINC01759,ITGA8,0.10358923151592637
LINC01759,AL445470.1,0.10400712110610481
H6PD,CACNA1C,0.2702356805141999
H6PD,PDE4DIP,0.27147322577380895
H6PD,TTN,0.2741095670051561
H6PD,CTNNA3,0.2776690360650564
H6PD,ABLIM1,0.27969096932364795
SPSB1,C2orf66,0.37989478258331355
SPSB1,ACSL4,0.40104925097341165
SPSB1,KAZN,0.4016847511070384
SPSB1,MEDAG,0.453122805540316
SPSB1,GFPT2,0.5371868860886148
AL928921.2,AKAIN1,0.19826932034665326
AL928921.2,THBS2,0.22273160604215986
AL928921.2,S100A5,0.22911586332640532
AL928921.2,LINC01050,0.28061900355219965
AL928921.2,ACSL4,0.284697788407995
SLC25A33,NEXN,0.21167450749805058
SLC25A33,FILIP1,0.21345214729006617
SLC25A33,SORBS1,0.21525249623486864
SLC25A33,PDE4DIP,0.217299422942819
SLC25A33,SVIL,0.21982425975163092
TMEM201,FHOD3,0.0737360869718244
TMEM201,RYR2,0.07437569345277421
TMEM201,WNK2,0.07446085031402419
TMEM201,CTNNA3,0.07489768251102799
TMEM201,TTN,0.07595143227252454
PIK3CD,PIK3R5,0.1874667887748787
PIK3CD,DOCK2,0.18918365755542316
PIK3CD,IKZF1,0.1944203251343711
PIK3CD,SYK,0.20001043835702148
PIK3CD,DOCK8,0.2177748873682889
PIK3CD-AS1,DAB2,0.15745212409769688
PIK3CD-AS1,OSM,0.15884998965852273
PIK3CD-AS1,Z82244.2,0.1664290817866535
PIK3CD-AS1,CCR1,0.1725569350211472
PIK3CD-AS1,LINC00528,0.27361397913002944
PIK3CD-AS2,DNAAF1,0.08014917967814829
PIK3CD-AS2,AC022167.3,0.08100037641323378
PIK3CD-AS2,IGHGP,0.09262220466246714
PIK3CD-AS2,COL5A1,0.09767088043288187
PIK3CD-AS2,IGKV2D-28,0.10669352944886706
CLSTN1,AHNAK,0.1441761756889998
CLSTN1,DDX17,0.1471250300399649
CLSTN1,A2M,0.14744136818527137
CLSTN1,SPTBN1,0.14830693044689688
CLSTN1,DDX5,0.17274836661692425
CTNNBIP1,CDH13,0.27533560844680166
CTNNBIP1,SGCD,0.27894198037785756
CTNNBIP1,RYR2,0.28356849644852455
CTNNBIP1,CFLAR,0.28587084450104283
CTNNBIP1,ABLIM1,0.3003228077167731
AL357140.1,PLA2G4E-AS1,0.15048044228079874
AL357140.1,CYP4F8,0.15785290553580614
AL357140.1,HMHB1,0.15785290553580686
AL357140.1,ADM2,0.15790195558835574
AL357140.1,CHAC1,0.17370089444205378
LZIC,QKI,0.14414542106138759
LZIC,RYR2,0.1476781375056903
LZIC,PDE4DIP,0.14771975762972694
LZIC,ABLIM1,0.15131008865962503
LZIC,CFLAR,0.15996956357713057
NMNAT1,TTN,0.3361152720518072
NMNAT1,RYR2,0.33714680317037493
NMNAT1,CTNNA3,0.337856691617052
NMNAT1,PDE4DIP,0.33883131970875835
NMNAT1,MYBPC3,0.34017929879826786
RBP7,BST2,0.51253468740863
RBP7,SLC9A3R2,0.5235576947520602
RBP7,LGALS3,0.5254980802821979
RBP7,TMSB10,0.5395438530210699
RBP7,GNG11,0.57839204441005
UBE4B,SORBS1,0.4240016367910274
UBE4B,RYR2,0.42998425595502104
UBE4B,MYBPC3,0.43380820797116304
UBE4B,LDB3,0.43435061053447266
UBE4B,PDE4DIP,0.4350690664851493
KIF1B,SORBS1,0.4915147016869438
KIF1B,AKAP13,0.4918738591195385
KIF1B,RYR2,0.4959459690690652
KIF1B,LARGE1,0.4962907309289929
KIF1B,PDE4DIP,0.5187774164883292
AL139424.3,RCAN3,0.07685488734565343
AL139424.3,AC020892.2,0.07833666509927363
AL139424.3,LINC02174,0.07947482725615172
AL139424.3,NCAM1-AS1,0.07964868440606589
AL139424.3,OPHN1,0.09045485632527656
AL139424.2,RCAN3,0.13585995770362333
AL139424.2,AL158207.2,0.1435509820980623
AL139424.2,TERB2,0.1566601060695326
AL139424.2,SLC6A18,0.1777695931678534
AL139424.2,U91324.1,0.21049803525410343
PGD,NAMPT,0.25169988690399375
PGD,LYZ,0.257362476922768
PGD,FPR1,0.25765048087611786
PGD,VCAN,0.2812907895180804
PGD,S100A9,0.29324850199722946
CENPS-CORT,DEFB131B,0.11792447699105857
CENPS-CORT,DUOX2,0.11864245038463861
CENPS-CORT,CYSRT1,0.12224112756897097
CENPS-CORT,AC008655.2,0.12327078738138053
CENPS-CORT,AP000851.1,0.15820970890761415
CENPS,AC012313.9,0.14272632298180776
CENPS,HIST1H4C,0.15564981677546205
CENPS,TOP2A,0.1788354685535134
CENPS,IHH,0.18457352989442477
CENPS,SOST,0.31209994316760137
DFFA,RPL24,0.14998563306029478
DFFA,RPS7,0.15111768219783464
DFFA,EIF1,0.15431599145065408
DFFA,YBX3,0.15543334904693018
DFFA,RPS26,0.1589367005021585
AL354956.1,AC133106.1,0.15366379218465773
AL354956.1,LINC02494,0.1540447877892776
AL354956.1,AP002770.1,0.1540447877892782
AL354956.1,AL132800.1,0.1540447877892784
AL354956.1,LINC02085,0.15404478778927846
PEX14,ABLIM1,0.3744527590467953
PEX14,RBM20,0.37539273019746866
PEX14,SORBS1,0.37694412365262486
PEX14,PDE4DIP,0.38808902595987704
PEX14,RYR2,0.39791087947460363
CASZ1,PDE4DIP,0.5219714474682962
CASZ1,TTN,0.5251078790055629
CASZ1,CTNNA3,0.5367372969966213
CASZ1,MYBPC3,0.5380171213527846
CASZ1,LDB3,0.5404994876635711
AL139423.1,LRRTM3,0.15991372358419845
AL139423.1,PDE4DIP,0.1605020319483378
AL139423.1,ESRRG,0.16224901508601117
AL139423.1,NEXN,0.16512965689141287
AL139423.1,CTNNA3,0.1657889996626312
C1orf127,AC068831.4,0.07954901676958853
C1orf127,COL20A1,0.07954901676958855
C1orf127,HSPB3,0.08022643774911452
C1orf127,AC243829.4,0.08345220957181304
C1orf127,AC004877.1,0.13814744482962044
TARDBP,STOM,0.34993825248231475
TARDBP,RPS11,0.3505191390123315
TARDBP,RPS7,0.35144973105872557
TARDBP,PTMA,0.3517863456771851
TARDBP,RPL9,0.3561824139643416
AL109811.4,GPRC5A,0.08564341114243712
AL109811.4,AC025183.2,0.09019448793020286
AL109811.4,LINC01614,0.09899263796314248
AL109811.4,AC074029.3,0.11046891937004805
AL109811.4,TAS2R9,0.16613198465778736
MASP2,NFIA,0.12029866442106754
MASP2,ZBTB20,0.1217058971690305
MASP2,LINC02256,0.12288836226678204
MASP2,TNRC6B,0.12518799441695935
MASP2,FTX,0.12606476764784932
AL109811.3,NTS,0.1963086044406476
AL109811.3,CYB5RL,0.20150270425410752
AL109811.3,AC084035.1,0.23877840283069962
AL109811.3,MIOX,0.23877840283070045
AL109811.3,CCL3L1,0.30245898512222175
SRM,RPS8,0.33078844718954575
SRM,RPS5,0.3310226939224089
SRM,PTMA,0.3317986191835425
SRM,RPS7,0.3418519018626632
SRM,RPL8,0.3522267591542088
EXOSC10,MACF1,0.1215662642724548
EXOSC10,FTX,0.12162594223295646
EXOSC10,SON,0.1252676785775359
EXOSC10,DDX5,0.1275077969058164
EXOSC10,CHD9,0.13956776516965275
AL109811.1,TCF12,0.09467852583270765
AL109811.1,DIAPH2,0.09885133877585997
AL109811.1,RBMS3-AS3,0.10345787185224692
AL109811.1,FTX,0.1048948543619382
AL109811.1,RBMS3-AS2,0.11036944300116133
AL109811.2,LINC00313,0.1107109310300749
AL109811.2,COL5A1-AS1,0.12564155175089842
AL109811.2,LINC02101,0.12564155175089883
AL109811.2,AC090587.1,0.1357662527533052
AL109811.2,FOXQ1,0.1664207547125344
MTOR,ABLIM1,0.23932869001953186
MTOR,SORBS1,0.23944947591287188
MTOR,AKAP13,0.23987858894417471
MTOR,PDE4DIP,0.24503358199206002
MTOR,ZBTB20,0.2484571713979548
MTOR-AS1,AC005692.1,0.08733738952274248
MTOR-AS1,AC008011.2,0.09037297537602494
MTOR-AS1,SLC17A4,0.09290658683157905
MTOR-AS1,FAM237B,0.09675208741892265
MTOR-AS1,AC137735.1,0.11480826360151189
ANGPTL7,AC008945.1,0.10666723258334004
ANGPTL7,AC062039.1,0.10904847593742298
ANGPTL7,AC064836.2,0.12308154302951972
ANGPTL7,LINC02394,0.12660818462947385
ANGPTL7,LINC01779,0.12660818462947393
UBIAD1,SYNCRIP,0.09439830304884625
UBIAD1,HNRNPA2B1,0.09562554209838021
UBIAD1,DDX24,0.09574233072996129
UBIAD1,SF1,0.09630054749508721
UBIAD1,DDX5,0.1021598271554059
AL031291.1,AC010451.1,0.07956524561079364
AL031291.1,Z82214.1,0.0795652456107937
AL031291.1,TMEM26-AS1,0.07956524561079373
AL031291.1,ADPGK-AS1,0.10405456451332681
AL031291.1,MAGEB10,0.15973173992897227
DISP3,AL161740.1,0.09577967471643188
DISP3,TMEM270,0.09577967471643195
DISP3,AC140125.3,0.11074418920193012
DISP3,LYZL6,0.11074418920193045
DISP3,PRR32,0.11544594861818211
AL031731.1,AL121772.2,0.08757795828942108
AL031731.1,HSFX3,0.0875779582894211
AL031731.1,AC018554.3,0.08757795828942154
AL031731.1,AP005120.1,0.0900128134807219
AL031731.1,KLK15,0.12386322786209998
FBXO2,GSN,0.21376040488748196
FBXO2,PRELP,0.21856686730860406
FBXO2,C1S,0.2234148248511867
FBXO2,C1R,0.22510052320228582
FBXO2,FBLN1,0.23235893893447548
FBXO44,LDB3,0.16142114342202046
FBXO44,ERBB4,0.16143688992774152
FBXO44,MYBPC3,0.1618267522419254
FBXO44,DPY19L2,0.1630997359047277
FBXO44,RABGAP1L,0.16818941706161428
FBXO6,PFN1,0.11067817577931208
FBXO6,ARPC3,0.1131182685587773
FBXO6,HLA-B,0.11530101166221854
FBXO6,B2M,0.11712540067861567
FBXO6,HLA-A,0.12213708475838754
MAD2L2,RPLP1,0.29948203777079846
MAD2L2,RPL32,0.30005241219364676
MAD2L2,RPL11,0.3014053782415614
MAD2L2,RPS15A,0.30163942331485044
MAD2L2,RPL19,0.3017445770751806
DRAXIN,LINC01402,0.09803535256662174
DRAXIN,AC009086.2,0.09872598202237816
DRAXIN,AL590705.1,0.10205767430266474
DRAXIN,CCL7,0.10652061569718393
DRAXIN,AC002306.1,0.16512248581106023
AGTRAP,SERF2,0.25762211077463665
AGTRAP,ARPC3,0.25917430390393326
AGTRAP,CYBA,0.26528554240137364
AGTRAP,OAZ1,0.2657225496007549
AGTRAP,SH3BGRL3,0.2720520309478669
C1orf167,AC116447.1,0.07613224590317796
C1orf167,SLC8A1,0.07760639381777117
C1orf167,ERBB4,0.07982519356874752
C1orf167,LINC01259,0.08249329026419916
C1orf167,NEBL,0.08400446520131757
MTHFR,LDB3,0.2537593649615112
MTHFR,LARGE1,0.259871951944732
MTHFR,NEAT1,0.26313932558172115
MTHFR,MALAT1,0.2645538314265379
MTHFR,AKAP13,0.26701400932537744
CLCN6,ERC1,0.16338983007164035
CLCN6,DST,0.16373765185363903
CLCN6,SORBS1,0.16539109421357592
CLCN6,LPP,0.16943073848426743
CLCN6,MALAT1,0.17741434053248936
NPPA-AS1,PAM,0.2311800891788634
NPPA-AS1,NPPA,0.23261223138924605
NPPA-AS1,MYH6,0.2327909827693685
NPPA-AS1,ANKRD1,0.23740047099065195
NPPA-AS1,AGBL4,0.2430752694609734
NPPA,CHRNE,0.36192597217391587
NPPA,MYL7,0.381441547408179
NPPA,ZNF385B,0.3815518312766079
NPPA,ACTC1,0.44455503032378857
NPPA,NPPB,0.5840199021577923
NPPB,AC092354.2,0.32263147298587236
NPPB,CHRNE,0.329719506981617
NPPB,GADD45G,0.3448490153861097
NPPB,ACTC1,0.3954164528309444
NPPB,NPPA,0.5840199021577923
KIAA2013,GNAS,0.16619498957532958
KIAA2013,STOM,0.16761534597419306
KIAA2013,A2M,0.16786518528040825
KIAA2013,GNAI2,0.17301249460070467
KIAA2013,CD81,0.17370218562801923
PLOD1,SPARC,0.15546174086232978
PLOD1,COL6A2,0.15667925117960368
PLOD1,TFPI,0.1573148324405884
PLOD1,SCN7A,0.1688246049038375
PLOD1,PDGFRB,0.18007028961822866
MFN2,AKAP13,0.42571329466237773
MFN2,MYBPC3,0.42788845643965967
MFN2,ACTN2,0.43697525547265703
MFN2,LDB3,0.4408242033141214
MFN2,NEXN,0.4449987208572047
MIIP,RPLP2,0.10891822179315629
MIIP,RPL13A,0.1094722638490625
MIIP,ACTB,0.11122743880430361
MIIP,PPIA,0.11157823785589532
MIIP,CFL1,0.11186468558253938
TNFRSF8,DEPP1,0.15195918901322394
TNFRSF8,EFNB2,0.15319550314551583
TNFRSF8,TM4SF1,0.1556298725460876
TNFRSF8,HEY1,0.1606215674988843
TNFRSF8,EPAS1,0.1631184490289349
TNFRSF1B,FTH1,0.4284869835406183
TNFRSF1B,H3F3A,0.43322124128738987
TNFRSF1B,COTL1,0.4514211086049103
TNFRSF1B,MCL1,0.4668577342391083
TNFRSF1B,SRGN,0.5136663485733252
VPS13D,PDE3A,0.4809912888964961
VPS13D,LARGE1,0.481669400862434
VPS13D,PDE4DIP,0.4909893622782028
VPS13D,PLCL1,0.5035935202083678
VPS13D,RYR2,0.5112454497031579
DHRS3,PLXNA4,0.2857379803089108
DHRS3,PLIN1,0.28889743898296283
DHRS3,FOXO1,0.30361202162221596
DHRS3,PTPRF,0.3104810641704457
DHRS3,ACACB,0.3177803297122802
AC254633.1,LINC02461,0.13837330608791187
AC254633.1,AC245014.1,0.13837330608791204
AC254633.1,OR51D1,0.1383733060879121
AC254633.1,AL117328.2,0.13837330608791218
AC254633.1,FOXF2,0.17504043068414202
AADACL4,AC013403.2,0.10384773281909578
AADACL4,LINC01565,0.11437279372079363
AADACL4,AC013270.1,0.12091899081517121
AADACL4,AC005692.1,0.13819160457940222
AADACL4,OR10R2,0.15048044228079774
C1orf158,NR1H4,0.2657114075426948
C1orf158,AL590822.1,0.3160890698649736
C1orf158,AC079950.1,0.3678028089494349
C1orf158,FLT3,0.3782983712144004
C1orf158,SAA2-SAA4,0.4333659829510817
LRRC38,DTNA,0.13688856114944953
LRRC38,MAP4,0.14144172916812617
LRRC38,PRKN,0.14165173793634622
LRRC38,BMPR1A,0.14459164762971072
LRRC38,PAM,0.14675767338077342
AL354712.1,CDRT8,0.23077723906622363
AL354712.1,AC004923.4,0.24791934132429594
AL354712.1,Z97205.1,0.2980216215490686
AL354712.1,LINC00349,0.399917987337802
AL354712.1,AC012354.1,0.4471442680165754
PDPN,LINC02539,0.19293839962015769
PDPN,NREP-AS1,0.19301586880496052
PDPN,XIRP2,0.19862168896054824
PDPN,HOXD10,0.24673085638882894
PDPN,MMRN1,0.2968970098468939
AL359771.1,AC016730.1,0.16642075471253392
AL359771.1,SCAANT1,0.17660209122046458
AL359771.1,AL683807.2,0.18876957353729037
AL359771.1,AL139385.1,0.18876957353729054
AL359771.1,LINC00326,0.2039301790573931
PRDM2,NFIA,0.29286997302499596
PRDM2,FTX,0.29828454512244945
PRDM2,LAMA2,0.301638159716842
PRDM2,CELF2,0.30512708039105196
PRDM2,ZBTB20,0.31820195202815965
KAZN,ABCA9,0.5296800851721577
KAZN,KAZN-AS1,0.555393197926933
KAZN,CDH19,0.5614997155833278
KAZN,PID1,0.5622294968464215
KAZN,NEGR1,0.5947185778249784
KAZN-AS1,PID1,0.36456800100674963
KAZN-AS1,ABCA9-AS1,0.36493047087604186
KAZN-AS1,CDH19,0.3774502935367716
KAZN-AS1,NEGR1,0.3847164611981316
KAZN-AS1,KAZN,0.555393197926933
TMEM51-AS1,C12orf50,0.10428985166898057
TMEM51-AS1,TREML1,0.1091221842079249
TMEM51-AS1,GFOD1-AS1,0.11262337024710409
TMEM51-AS1,MAB21L3,0.11262337024710413
TMEM51-AS1,SERPINA9,0.13027219410558982
TMEM51,C1orf195,0.14275653574900637
TMEM51,TBX2,0.14926377884615288
TMEM51,GPR20,0.1540213718964321
TMEM51,CARMN,0.16366185637398975
TMEM51,ZFHX3,0.18820869518356195
C1orf195,AC004408.1,0.09336345649766754
C1orf195,AL023284.4,0.09336345649766756
C1orf195,TM4SF19-TCTEX1D2,0.09336345649766765
C1orf195,FOXH1,0.1080681235695226
C1orf195,TMEM51,0.14275653574900637
FHAD1,ETV6,0.07821409123933545
FHAD1,ALOX15,0.08057050905093016
FHAD1,RAB39A,0.08233617315097837
FHAD1,TREML1,0.09278425972822103
FHAD1,DCSTAMP,0.11161225773345178
AL031283.2,RNF207,0.09777889474354932
AL031283.2,AC009035.1,0.10474530942157738
AL031283.2,AC093580.1,0.11728881960060981
AL031283.2,AL669831.2,0.1356413029733633
AL031283.2,DCSTAMP,0.2037787937923531
AL031283.1,AP002884.4,0.13578663756377143
AL031283.1,TAS2R31,0.13974081595275706
AL031283.1,AC092757.3,0.14880275624280911
AL031283.1,SLC4A5,0.1540447877892774
AL031283.1,AC024267.1,0.2885524262788439
EFHD2,RPL28,0.44317224531669336
EFHD2,SH3BGRL3,0.4497563503659033
EFHD2,ARPC3,0.4503251678981522
EFHD2,H3F3A,0.4514430335159857
EFHD2,SRGN,0.45689530480564916
CTRC,LINC02152,0.128773318736915
CTRC,PIGR,0.14880275624280836
CTRC,MAGEB1,0.1488027562428086
CTRC,LYPD3,0.1580367902927747
CTRC,AL360012.1,0.18729499341111763
CELA2A,AC106892.1,0.13837330608791212
CELA2A,AC091564.5,0.13837330608791223
CELA2A,PLD5,0.15722960008741946
CELA2A,NRG1,0.15993855540959465
CELA2A,ITGB6,0.16298021364647772
CELA2B,AP000790.2,0.08001234311876047
CELA2B,TEX35,0.08001234311876054
CELA2B,ERO1B,0.08138506678100549
CELA2B,AL359815.1,0.08283769571873684
CELA2B,GFRA1,0.09879561358061625
CASP9,PHLDA1,0.13683829019845314
CASP9,C11orf96,0.13923804882865753
CASP9,NFIL3,0.14002623440326245
CASP9,CHD1,0.14107072629654976
CASP9,ATP1B3,0.17592641054329908
DNAJC16,ZFPM2,0.17788423736865114
DNAJC16,LAMA2,0.1782207705440358
DNAJC16,RERE,0.1865817634447845
DNAJC16,ZBTB20,0.18844778984534474
DNAJC16,FTX,0.19385827391053254
AGMAT,AC115989.2,0.1031057040792301
AGMAT,LINC01093,0.10310570407923017
AGMAT,PCAT5,0.10907061208619977
AGMAT,SVEP1,0.11124213531548847
AGMAT,AC084871.2,0.11976341458788461
AL121992.1,AC105020.3,0.08657088764960445
AL121992.1,KRT5,0.10011685717648681
AL121992.1,LINC01259,0.10935008980231735
AL121992.1,AL137024.1,0.11154029659206992
AL121992.1,GPR33,0.12244197067966123
DDI2,RBM20,0.23524922407362356
DDI2,ABLIM1,0.23557371436891839
DDI2,SORBS1,0.2358392484585516
DDI2,PPP1R12B,0.24103127053117693
DDI2,LDB3,0.2502137101946022
AL121992.2,ERICD,0.18876957353729032
AL121992.2,AC087749.1,0.22343346355136687
AL121992.2,CAPG,0.23432339123339055
AL121992.2,AC004130.1,0.24975146684766206
AL121992.2,Z98257.1,0.2885524262788454
PLEKHM2,CELF2,0.2772378018793843
PLEKHM2,RERE,0.28004139233708186
PLEKHM2,MUC20-OT1,0.28071236307357705
PLEKHM2,RYR2,0.28253255708135994
PLEKHM2,PDE4DIP,0.29769572014617557
AL450998.3,TTN-AS1,0.10371079665975429
AL450998.3,MUC20-OT1,0.11461252178632232
AL450998.3,AC010646.1,0.11637546621723117
AL450998.3,AL078459.1,0.11793410902742331
AL450998.3,DDAH1,0.11892000980069807
SLC25A34,LRRTM3,0.13032827296861804
SLC25A34,FHL2,0.13065406114018688
SLC25A34,CTNNA3,0.13126859510427868
SLC25A34,ABLIM1,0.13142994436886318
SLC25A34,CACNA1C,0.14109293288779934
SLC25A34-AS1,SMYD1,0.09808222416914156
SLC25A34-AS1,SLC25A34,0.10369989419892446
SLC25A34-AS1,MIR3150BHG,0.11261097004258655
SLC25A34-AS1,LINC01189,0.13026444545522248
SLC25A34-AS1,AC019155.3,0.13026444545522253
TMEM82,AC004408.1,0.17654681751241477
TMEM82,TAB3-AS2,0.17654681751241524
TMEM82,GFOD1-AS1,0.1765468175124155
TMEM82,LINC01888,0.20393528005334954
TMEM82,DEFB135,0.20393528005334996
FBLIM1,LDB3,0.18402730410945847
FBLIM1,MAP1B,0.1889247095285033
FBLIM1,LPP,0.1915028651227638
FBLIM1,CALD1,0.19477327068356928
FBLIM1,PRKG1,0.19843972223948228
UQCRHL,TCAP,0.07673409613323993
UQCRHL,PLN,0.08088646858327872
UQCRHL,MYL2,0.0837244419331861
UQCRHL,UQCRH,0.08896227791480824
UQCRHL,SLC25A4,0.0955682840989309
AL450998.2,LRRTM3,0.16446396300537575
AL450998.2,LINC00486,0.16628318590033228
AL450998.2,TTN-AS1,0.16694271603968744
AL450998.2,TNRC6A,0.16923029911673929
AL450998.2,QKI,0.1692678015572315
SPEN,ZBTB20,0.22681029754753365
SPEN,RBM39,0.22728489311735856
SPEN,JMJD1C,0.22981439720025487
SPEN,DDX5,0.23419720299116265
SPEN,DDX17,0.24173773870328802
ZBTB17,CFLAR,0.12807589426650237
ZBTB17,ZBTB20,0.12876392102342188
ZBTB17,MACF1,0.12921366915538637
ZBTB17,NEXN,0.13060179762752372
ZBTB17,SORBS1,0.13462551392972405
SRARP,STOM,0.16387416061681007
SRARP,TMEM88,0.16501612641814659
SRARP,TMSB10,0.17263256625897064
SRARP,IFI27,0.17754837401657692
SRARP,POMP,0.1779157971130932
HSPB7,NEXN,0.5670898863832163
HSPB7,LDB3,0.5733532349072143
HSPB7,MALAT1,0.5803292556484763
HSPB7,DES,0.5877170688230867
HSPB7,TNNT2,0.6299140428739319
CLCNKA,AC020909.2,0.134451124854681
CLCNKA,HOXD9,0.1353541170049759
CLCNKA,EMC10,0.13974059240023048
CLCNKA,AC010880.1,0.1411961596536026
CLCNKA,CLCNKB,0.16329335648746854
CLCNKB,CHRNE,0.10621919840366262
CLCNKB,AC100849.2,0.10951104578846953
CLCNKB,HOXD9,0.12463092849092695
CLCNKB,AC010880.1,0.12999866758032524
CLCNKB,CLCNKA,0.16329335648746854
FAM131C,AC010325.2,0.1107441892019307
FAM131C,KRT34,0.11074418920193077
FAM131C,AL359555.4,0.12131600110370522
FAM131C,SHISA2,0.12779751859591668
