source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	dorothea_level	curation_effort
COMPLEX:P05412_P17535	P05412	JUN_JUND	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
COMPLEX:P01100_P17275	P05412	FOS_JUNB	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
COMPLEX:P17275	P05412	JUNB	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
COMPLEX:P01100_P17535	P05412	FOS_JUND	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
P19544	P51843	WT1	NR0B1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI:12151099;CollecTRI2:10022915;CollecTRI2:12151099;CollecTRI:10022915		4
COMPLEX:P05412_P53539	P05412	FOSB_JUN	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
COMPLEX:P05412_P15408	P05412	FOSL2_JUN	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
COMPLEX:P17535	P05412	JUND	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;NTNU.Curated_CollecTRI	CollecTRI:8797597;CollecTRI:1419903;CollecTRI:9834073;CollecTRI:12944913;CollecTRI:1373300;CollecTRI:2548844;CollecTRI:9687385;CollecTRI:8530413;CollecTRI:12903123;CollecTRI:7775415;CollecTRI:8143767;CollecTRI:10022869;CollecTRI:7894465;CollecTRI:11281649;CollecTRI:1826351;CollecTRI:22658828;CollecTRI:9731701;CollecTRI:9743233;CollecTRI:23125217;CollecTRI:19671687;CollecTRI:8892460;CollecTRI:8597534;CollecTRI:10037172;CollecTRI:12972619;CollecTRI:22180088;CollecTRI:1594601;CollecTRI:3142689;CollecTRI:8947050;CollecTRI:9502786;CollecTRI:12209312;CollecTRI:16007074;CollecTRI:12400010;CollecTRI:10366004;CollecTRI:11736649;CollecTRI:8453101;CollecTRI:2169353;CollecTRI:19437621;CollecTRI:8617996;CollecTRI:10208431;CollecTRI:8092982;CollecTRI:8114693;CollecTRI:7631795;CollecTRI:18094076;CollecTRI:7988742;CollecTRI:12052888;CollecTRI:16679312;CollecTRI:16732317;CollecTRI:8065332;CollecTRI:14604893		49
COMPLEX:Q01201	P01375	RELB	TNF	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;CollecTRI;GEREDB_CollecTRI;TFactS_CollecTRI;IntAct_CollecTRI;NTNU.Curated_CollecTRI;CytReg_CollecTRI	CollecTRI:10640752;CollecTRI:25888873;CollecTRI:18650421;CollecTRI:11243852;CollecTRI:24383830;CollecTRI:15660126;CollecTRI:16831897;CollecTRI:23967268;CollecTRI:20332214;CollecTRI:19055644;CollecTRI:8679226;CollecTRI:11312646;CollecTRI:11266376;CollecTRI:22108091;CollecTRI:22798670;CollecTRI:9916895;CollecTRI:22021035;CollecTRI:8692885;CollecTRI:20484576;CollecTRI:9092569;CollecTRI:15913942;CollecTRI:11367517;CollecTRI:23811275;CollecTRI:8830655;CollecTRI:26997758;CollecTRI:16707469;CollecTRI:9727009;CollecTRI:10079106;CollecTRI:17884817;CollecTRI:12479867;CollecTRI:21138578;CollecTRI:18801463;CollecTRI:14729949;CollecTRI:27534992;CollecTRI:11749970;CollecTRI:9053449;CollecTRI:24130828;CollecTRI:11340079;CollecTRI:16998474;CollecTRI:18689673;CollecTRI:7907090;CollecTRI:11124825;CollecTRI:9435375;CollecTRI:11023661;CollecTRI:16569682;CollecTRI:12181188;CollecTRI:11564889;CollecTRI:13679081;CollecTRI:11340302;CollecTRI:8871061;CollecTRI:20221401;CollecTRI:10837498;CollecTRI:15811878;CollecTRI:10615065;CollecTRI:18177935;CollecTRI:17351769;CollecTRI:12673210;CollecTRI:10748079;CollecTRI:12855710;CollecTRI:16159934;CollecTRI:14527995;CollecTRI:7643522;CollecTRI:17390058;CollecTRI:12080044;CollecTRI:22661093;CollecTRI:19851467;CollecTRI:20195282;CollecTRI:15743782;CollecTRI:18719026;CollecTRI:16850160;CollecTRI:16870149;CollecTRI:15592525;CollecTRI:17646159;CollecTRI:12540841;CollecTRI:16004996;CollecTRI:19026727;CollecTRI:12657243;CollecTRI:12403783;CollecTRI:10553096;CollecTRI:19846753;CollecTRI:10996384;CollecTRI:20974955;CollecTRI:17707233;CollecTRI:10541434;CollecTRI:10199558;CollecTRI:15526279;CollecTRI:11007957;CollecTRI:15175554;CollecTRI:27075886;CollecTRI:26004152;CollecTRI:19734226;CollecTRI:11739517;CollecTRI:20617556;CollecTRI:8626413;CollecTRI:16040075;CollecTRI:14991270;CollecTRI:16288471;CollecTRI:10754326;CollecTRI:19285436;CollecTRI:8051093;CollecTRI:27338466;CollecTRI:25161822;CollecTRI:12610112;CollecTRI:11831701;CollecTRI:20544543;CollecTRI:16433741;CollecTRI:15465827;CollecTRI:23178569;CollecTRI:10201927;CollecTRI:19376732;CollecTRI:22301786;CollecTRI:8702657;CollecTRI:20164416;CollecTRI:9372929;CollecTRI:20534538;CollecTRI:9374527;CollecTRI:23195252;CollecTRI:9888295;CollecTRI:15480988;CollecTRI:15812247;CollecTRI:9129150;CollecTRI:21537341;CollecTRI:10751398;CollecTRI:21982894;CollecTRI:8798400;CollecTRI:15735680;CollecTRI:20547752;CollecTRI:10608299;CollecTRI:9916692;CollecTRI:8043432;CollecTRI:18720042;CollecTRI:10947072;CollecTRI:10497105;CollecTRI:7608567;CollecTRI:25690886;CollecTRI:28039105;CollecTRI:9830008;CollecTRI:12010802;CollecTRI:14760889;CollecTRI:17292554;CollecTRI:12193734;CollecTRI:7895918;CollecTRI:21628458;CollecTRI:2405250;CollecTRI:10775461;CollecTRI:26516703;CollecTRI:9211933;CollecTRI:18651635;CollecTRI:20696864;CollecTRI:23335080;CollecTRI:2263628;CollecTRI:19489038;CollecTRI:10963848;CollecTRI:8805669;CollecTRI:20220144;CollecTRI:7624137;CollecTRI:8219230;CollecTRI:24908318;CollecTRI:12032830;CollecTRI:24129565;CollecTRI:7499267;CollecTRI:17442180;CollecTRI:11374025;CollecTRI:12225945;CollecTRI:15470505;CollecTRI:9742085;CollecTRI:10775602;CollecTRI:22723832;CollecTRI:9581775;CollecTRI:20195489;CollecTRI:22219126;CollecTRI:15928193;CollecTRI:24337575;CollecTRI:21125645;CollecTRI:12813034;CollecTRI:11087751;CollecTRI:2056282;CollecTRI:17049230;CollecTRI:14572618;CollecTRI:19706766;CollecTRI:16931033;CollecTRI:15466196;CollecTRI:14563845;CollecTRI:15313406;CollecTRI:20416375;CollecTRI:23857586;CollecTRI:26596471;CollecTRI:14976218;CollecTRI:15141332;CollecTRI:22782967;CollecTRI:10228009;CollecTRI:16112155;CollecTRI:21502320;CollecTRI:19530226;CollecTRI:12058956;CollecTRI:18077329;CollecTRI:24557496;CollecTRI:10497896;CollecTRI:20097764;CollecTRI:23967302;CollecTRI:19340308;CollecTRI:20413104;CollecTRI:10551799;CollecTRI:11877397;CollecTRI:12105194;CollecTRI:17084384;CollecTRI:16916598;CollecTRI:19420112;CollecTRI:12527815;CollecTRI:14960579;CollecTRI:18772140;CollecTRI:17721042;CollecTRI:2104921;CollecTRI:8264646;CollecTRI:15611276;CollecTRI:17665043;CollecTRI:11297551;CollecTRI:12213589;CollecTRI:17513725;CollecTRI:12686724;CollecTRI:11094063;CollecTRI:11490006;CollecTRI:10542243;CollecTRI:17537727;CollecTRI:14993593;CollecTRI:14646597;CollecTRI:15601669;CollecTRI:16279946;CollecTRI:17878386;CollecTRI:10779525;CollecTRI:12600818;CollecTRI:9452444;CollecTRI:18048358;CollecTRI:16317058;CollecTRI:7758674;CollecTRI:10948181;CollecTRI:12829616;CollecTRI:19132242;CollecTRI:9694874;CollecTRI:1905804;CollecTRI:8622636;CollecTRI:11259437;CollecTRI:12452437;CollecTRI:10206979;CollecTRI:15669179;CollecTRI:15131058;CollecTRI:10486238;CollecTRI:10585438;CollecTRI:8515079;CollecTRI:15615091;CollecTRI:15728492;CollecTRI:16107255;CollecTRI:26023919;CollecTRI:10485496;CollecTRI:26408955;CollecTRI:26114754;CollecTRI:9439980;CollecTRI:20221720;CollecTRI:11007940;CollecTRI:23201825;CollecTRI:10926836;CollecTRI:12165487;CollecTRI:9281604;CollecTRI:16055086;CollecTRI:9831247;CollecTRI:12176740;CollecTRI:21367920;CollecTRI:12712434;CollecTRI:12917325;CollecTRI:8975883;CollecTRI:18285351;CollecTRI:7876168;CollecTRI:14575704;CollecTRI:10619401;CollecTRI:19169266;CollecTRI:19027873;CollecTRI:20066113;CollecTRI:17666485;CollecTRI:20686703;CollecTRI:8804426;CollecTRI:18996370;CollecTRI:11746378;CollecTRI:17407192;CollecTRI:21912593;CollecTRI:16365438;CollecTRI:16834536;CollecTRI:12168659;CollecTRI:1315830;CollecTRI:23971673;CollecTRI:16483936;CollecTRI:16954198;CollecTRI:9560343;CollecTRI:21299717;CollecTRI:17268554;CollecTRI:23922745;CollecTRI:11500175;CollecTRI:17142966;CollecTRI:10926553;CollecTRI:9691914;CollecTRI:9724652;CollecTRI:7797515;CollecTRI:22388040;CollecTRI:18092345;CollecTRI:21098092;CollecTRI:12619377;CollecTRI:1906051;CollecTRI:9056676;CollecTRI:18357389;CollecTRI:15980040;CollecTRI:11594750;CollecTRI:15013838;CollecTRI:20700770;CollecTRI:11470802;CollecTRI:12773487;CollecTRI:16762333;CollecTRI:8258705;CollecTRI:16757480;CollecTRI:18057724;CollecTRI:11856733;CollecTRI:21108432;CollecTRI:9351830;CollecTRI:17303559;CollecTRI:21994466;CollecTRI:11059688;CollecTRI:18408586;CollecTRI:17484137;CollecTRI:11278855;CollecTRI:7583354;CollecTRI:12115600;CollecTRI:12117498;CollecTRI:16684540;CollecTRI:9442380;CollecTRI:10049353;CollecTRI:12620799;CollecTRI:21562054;CollecTRI:20237317;CollecTRI:24012417;CollecTRI:17384033;CollecTRI:10760263;CollecTRI:11675405;CollecTRI:15024051;CollecTRI:9317150;CollecTRI:16199883;CollecTRI:19025640;CollecTRI:10640750;CollecTRI:1618817;CollecTRI:20139176;CollecTRI:17537988		348
Q13485	P05412	SMAD4	JUN	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TFactS_DoRothEA;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2;TFactS_CollecTRI;CollecTRI2;TRED_DoRothEA;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;RegNetwork_DoRothEA	CollecTRI2:10022869;CollecTRI:12374795;CollecTRI2:12374795;CollecTRI2:25483191;TRRUST:10022869;CollecTRI:10022869;DoRothEA:10022869	A	7
P42229	P60568	STAT5A	IL2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;KEGG-MEDICUS	CollecTRI:17182565;CollecTRI:9817603;CollecTRI:9121484;CollecTRI:17911616;CollecTRI:24550509;CollecTRI:10022878;CollecTRI:22854263;CollecTRI:8943338;CollecTRI:7479881;CollecTRI:11435608;CollecTRI:24587342;CollecTRI:8683106;CollecTRI2:25509109		13
P51692	P60568	STAT5B	IL2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;KEGG-MEDICUS	CollecTRI:10022878;CollecTRI2:22789848		2
Q04206	P25445	RELA	FAS	True	True	True	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TRRUST;TRRUST_DoRothEA;TfactS_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:23604035;CollecTRI2:22669972;CollecTRI2:25730901;CollecTRI2:22505709;CollecTRI2:12221085;CollecTRI2:18448526;CollecTRI2:21262250;CollecTRI2:26198099;CollecTRI2:11897677;CollecTRI2:25890358;CollecTRI2:19628709;CollecTRI2:9733827;CollecTRI2:26432660;CollecTRI2:11290773;CollecTRI2:23306790;CollecTRI2:23708311;CollecTRI2:15279653;CollecTRI2:16317104;CollecTRI2:10871852;CollecTRI:11473033;CollecTRI2:11059688;CollecTRI2:32504550;CollecTRI2:29526802;CollecTRI2:22653339;CollecTRI2:35276694;TRRUST:16784892;CollecTRI2:20181891;TRRUST:10871852;TRRUST:9733827;CollecTRI:11290773;CollecTRI2:12086912;CollecTRI2:12700228;CollecTRI2:16784892;CollecTRI2:19710540;CollecTRI2:21278794;CollecTRI2:29914415;CollecTRI2:24615103;CollecTRI2:11473033;CollecTRI2:28038358;TRRUST:16317104;CollecTRI:22669972;CollecTRI2:26474284;CollecTRI:10022897;CollecTRI2:11568974;CollecTRI2:27110557;CollecTRI2:15143063;CollecTRI2:17491711;CollecTRI2:23583404;CollecTRI2:18466468;CollecTRI2:12761580;CollecTRI:23604035;CollecTRI:16784892;CollecTRI2:20682655;CollecTRI2:10671224;CollecTRI2:10022897;CollecTRI2:14530313;CollecTRI2:15382040;CollecTRI2:17786316;CollecTRI:16317104;TRRUST:19628709;CollecTRI:19628709;CollecTRI2:12398896;CollecTRI2:21632719;CollecTRI2:21359529;CollecTRI2:19664329;CollecTRI:10871852;CollecTRI2:21850048;CollecTRI:9733827;CollecTRI2:10692445	D	69
P08047	P04075	SP1	ALDOA	True	True	False	True	True	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;TRRD_DoRothEA;TFactS_DoRothEA;DoRothEA-A_CollecTRI2;TfactS_CollecTRI2;PAZAR;ORegAnno_DoRothEA;TFactS_CollecTRI;CollecTRI2;TRED_DoRothEA;ORegAnno;DoRothEA-A_CollecTRI;RegNetwork_DoRothEA	CollecTRI:10023068;CollecTRI:8524331;PAZAR:8524331;ORegAnno:8524331;CollecTRI2:8524331;DoRothEA:8524331	A	6
P04637	P08069	TP53	IGF1R	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;GEREDB_CollecTRI;NTNUcuration_CollecTRI2;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;TRRUST;PAZAR_DoRothEA;TRRUST_DoRothEA;ReMap_DoRothEA;CollecTRI2;TRED_DoRothEA;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;RegNetwork_DoRothEA	TRRUST:11001824;CollecTRI2:23661372;CollecTRI2:11016658;CollecTRI2:15956962;TRRUST:12444079;CollecTRI2:8710868;CollecTRI:16181796;CollecTRI:17097318;CollecTRI2:28814964;CollecTRI2:25885794;CollecTRI:15131018;TRRUST:17600529;CollecTRI2:17014845;CollecTRI2:26698867;CollecTRI:22033326;CollecTRI2:17600529;CollecTRI2:27446805;CollecTRI2:33611816;CollecTRI2:20633551;CollecTRI2:24863809;CollecTRI2:24281069;CollecTRI:8710868;CollecTRI2:29775409;CollecTRI:12089352;CollecTRI2:27050276;CollecTRI2:16181796;CollecTRI2:11001824;CollecTRI2:18766208;CollecTRI:24205274;CollecTRI2:16728583;CollecTRI2:30667081;CollecTRI2:20335021;CollecTRI2:10023442;TRRUST:17097318;CollecTRI2:12444079;CollecTRI2:16647191;CollecTRI:12444079;CollecTRI2:12782403;CollecTRI2:31430465;CollecTRI:11001824;CollecTRI:17600529;CollecTRI2:27752527;CollecTRI:10023442;CollecTRI2:14710355;CollecTRI2:12821780;CollecTRI2:17097318;CollecTRI2:11172610;CollecTRI2:17393577;CollecTRI2:10950308;CollecTRI:17014845;CollecTRI2:22033326;CollecTRI2:9492043;CollecTRI2:9449044;CollecTRI:20633551;CollecTRI2:12089352;CollecTRI2:26898459	A	56
Q05516	P20248	ZBTB16	CCNA2	True	False	True	True	False	True	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2;PAZAR;CollecTRI2;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI	CollecTRI2:24990570;CollecTRI2:18504436;CollecTRI2:18246121;CollecTRI2:14527952;CollecTRI2:16676348;CollecTRI2:11090081;TRRUST:20731660;PAZAR:18504436;CollecTRI2:14597771;CollecTRI:11920165;CollecTRI2:10023668;CollecTRI:20731660;CollecTRI:18504436;CollecTRI2:20731660;TRRUST:14527952;CollecTRI:14527952;CollecTRI:10023668;CollecTRI2:11920165;DoRothEA:20731660;PAZAR:10023668	A	20
P41212	P08700	ETV6	IL3	True	False	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI2:10023677;CollecTRI2:35747804;CollecTRI:10023677		3
Q01196	P08700	RUNX1	IL3	True	False	True	True	False	True	CytReg_CollecTRI2;TRRUST_CollecTRI;JASPAR_DoRothEA;TRRUST;DoRothEA-A_CollecTRI2;HOCOMOCO_DoRothEA;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI;TfactS_CollecTRI2;DoRothEA-A_CollecTRI;TRRUST_DoRothEA;TRRUST_CollecTRI2;PAZAR;CytReg_CollecTRI	CollecTRI2:11997340;CollecTRI:11997340;CollecTRI2:10207087;CollecTRI2:17891169;CollecTRI2:20506188;DoRothEA:15735013;CollecTRI2:12592335;CollecTRI2:8180380;CollecTRI2:24300456;CollecTRI:20506188;CollecTRI2:15735013;CollecTRI:10023677;CollecTRI2:16890157;CollecTRI2:9036972;PAZAR:11997340;CollecTRI:8180380;CollecTRI2:23321683;CollecTRI2:17389244;CollecTRI:15735013;TRRUST:15735013;CollecTRI2:10023677;CollecTRI:9036972	A	22
Q01196	Q02161	RUNX1	RHD	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:10023677		1
P42224	P38936	STAT1	CDKN1A	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;TFactS_DoRothEA;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;PAZAR_DoRothEA;TfactS_CollecTRI2;TFactS_CollecTRI;CollecTRI2;TRED_DoRothEA;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;RegNetwork_DoRothEA	CollecTRI2:20144199;CollecTRI2:10023678;CollecTRI:10866323;CollecTRI2:9926914;CollecTRI2:33636226;TRRUST:10023678;CollecTRI2:16567182;CollecTRI:12239594;CollecTRI2:9069288;CollecTRI2:20510203;CollecTRI2:27862996;CollecTRI2:32210710;CollecTRI:11162600;CollecTRI2:11884587;CollecTRI2:22193460;CollecTRI2:36154299;CollecTRI2:22797886;CollecTRI2:12527914;CollecTRI:21307941;CollecTRI2:12705898;CollecTRI2:12239594;CollecTRI2:31918717;CollecTRI2:16449678;CollecTRI2:25438156;CollecTRI2:11779141;CollecTRI2:32953802;CollecTRI2:17875686;CollecTRI2:10910100;CollecTRI2:12058171;CollecTRI:10023678;CollecTRI:20738848;CollecTRI2:11162600;CollecTRI2:12162406;CollecTRI2:17898865;CollecTRI2:21084836;CollecTRI2:10692450;CollecTRI2:8614832;CollecTRI2:21871555;CollecTRI2:17981761;CollecTRI:16449678;CollecTRI:22591439;CollecTRI2:32181805;CollecTRI2:16523491;CollecTRI2:10825242;CollecTRI2:22262126;CollecTRI2:22217266;CollecTRI2:12007403;CollecTRI2:35523787;CollecTRI2:15073186;CollecTRI2:24658320;CollecTRI2:20738848;CollecTRI2:10866323	A	52
